pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d
"[-3320.036332,-8817.329921,19.081020]",1048,1017,2.419215,1.311224,127.495888,142.319981,96881.757813,93700.218750,75516.687500,72335.437500,21365.080078,21362.285156,0.000000,2.505248,0.214286,0.265079,
"[-3334.608093,-8811.276693,18.631460]",1024,959,3.430033,3.130739,113.355164,115.506990,97889.656250,89738.890625,76524.578125,68375.328125,21365.080078,21349.132813,0.000000,14.435010,0.180952,0.234921,
"[-3415.793619,-9016.951920,19.621917]",1846,634,2.302266,3.289333,140.521057,136.945309,62787.355469,61724.277344,41422.277344,40365.824219,21365.080078,21347.478516,0.000000,10.984073,0.560317,0.531746,
"[-3156.792316,-9313.963628,13.965132]",3034,1670,2.811336,3.197271,212.923767,282.324119,84652.273438,92135.828125,63287.191406,70773.984375,21365.080078,21348.449219,0.000000,13.388161,0.439683,0.438095,
"[-3322.017285,-9499.898607,12.759062]",3778,1009,3.276229,4.297309,90.813301,66.111281,91276.015625,85560.437500,69910.937500,64198.703125,21365.080078,21335.048828,0.000000,26.689646,0.339683,0.285714,
"[-3328.765958,-8938.865282,21.727750]",1534,982,3.543670,2.891970,277.542877,305.384422,63553.074219,66308.164063,42188.000000,44948.550781,21365.080078,21351.470703,0.000000,8.138062,0.601587,0.595238,
"[-2927.740346,-8934.897055,21.060306]",1518,2586,3.730306,3.709741,256.807129,199.923357,68554.750000,68900.585938,47189.679688,47543.535156,21365.080078,21342.697266,0.000000,14.364740,0.606349,0.606349,
"[-2562.304750,-9149.214946,12.381503]",2375,4048,0.835219,0.300419,338.025970,311.205918,57245.933594,57729.941406,35880.855469,36364.941406,21365.080078,21364.933594,0.000000,0.079028,0.688889,0.692063,
"[-3259.936211,-8796.614431,20.515703]",965,1257,4.372993,2.860478,271.652954,314.326785,95291.375000,99179.718750,73926.296875,77816.117188,21365.080078,21351.769531,0.000000,11.814931,0.231746,0.273016,
"[-3054.689261,-8878.063973,22.186845]",1291,2078,1.524247,4.308999,279.528839,222.969632,92215.500000,99323.789063,70850.414063,77962.859375,21365.080078,21334.886719,0.000000,26.050707,0.311111,0.314286,
"[-3358.043782,-9541.060555,12.709302]",3943,865,1.904167,2.425050,127.303139,148.402032,66276.640625,64401.996094,44911.562500,43040.539063,21365.080078,21355.513672,0.000000,5.935561,0.655556,0.655556,
"[-3211.688236,-8749.197480,21.546924]",775,1450,1.885415,2.333858,245.052704,43.866755,59306.738281,69220.695313,37941.656250,47858.503906,21365.080078,21356.216797,0.000000,5.977719,0.676190,0.553968,
"[-3430.969739,-9460.182707,13.941197]",3619,573,3.364592,1.671963,271.038696,292.329576,78451.890625,88409.953125,57086.824219,67045.804688,21365.080078,21360.531250,0.000000,3.620918,0.428571,0.382540,
"[-2914.310152,-8794.697575,22.062280]",957,2640,1.892778,2.456725,134.901794,107.573161,78223.609375,76652.617188,56858.515625,55289.933594,21365.080078,21355.259766,0.000000,7.422014,0.487302,0.441270,
"[-3205.073865,-9058.719192,20.184930]",2013,1477,1.542639,1.061046,210.744537,161.469855,58698.734375,58118.128906,37333.648438,36753.882813,21365.080078,21363.246094,0.000000,1.003202,0.722222,0.723810,
"[-3383.863332,-9039.416121,19.761734]",1936,761,0.471860,1.154144,150.754654,305.137990,84858.617188,86997.867188,63493.531250,65633.226563,21365.080078,21362.914063,0.000000,1.721105,0.395238,0.396825,
"[-3027.526692,-8884.016313,22.151617]",1315,2187,2.333821,3.243873,232.989334,191.680573,76923.617188,79920.867188,55558.527344,58560.535156,21365.080078,21347.962891,0.000000,12.377291,0.474603,0.469841,
"[-3091.454419,-8941.791009,21.811739]",1546,1931,0.673912,2.176075,254.828003,49.818471,89231.867188,86508.453125,67866.789063,65144.566406,21365.080078,21357.378906,0.000000,6.505532,0.396825,0.382540,
"[-2988.948458,-8753.098449,21.416326]",791,2341,0.400610,3.920683,130.053711,174.390164,88286.242188,88928.960938,66921.164063,67567.976563,21365.080078,21340.080078,0.000000,20.920237,0.395238,0.358730,
"[-3071.040523,-8813.395323,21.342737]",1032,2013,1.011673,3.922525,276.094849,115.633859,93922.382813,85311.039063,72557.296875,63949.199219,21365.080078,21340.056641,0.000000,21.792198,0.295238,0.304762,
"[-2747.204955,-9522.497323,9.266294]",3869,3308,2.285767,3.223291,130.867966,77.896158,76517.289063,78617.570313,55152.207031,57255.906250,21365.080078,21348.181641,0.000000,13.487300,0.517460,0.361905,
"[-3383.527577,-9005.921594,19.800750]",1802,763,0.361453,3.126793,358.250122,301.123658,78485.007813,83429.406250,57119.917969,62068.597656,21365.080078,21349.175781,0.000000,11.649525,0.488889,0.495238,
"[-2872.810850,-9191.991089,15.607200]",2547,2806,2.528086,2.859685,355.999390,166.273103,57753.558594,55560.761719,36388.476563,34201.765625,21365.080078,21351.777344,0.000000,7.219902,0.655556,0.647619,
"[-2785.548161,-9394.908734,10.556785]",3358,3155,3.194667,3.711888,70.527603,74.918708,96388.882813,87797.828125,75023.820313,66434.921875,21365.080078,21342.669922,0.000000,20.217461,0.217460,0.219048,
"[-3167.435745,-9523.069017,10.965214]",3871,1627,4.468237,2.581601,260.578308,257.330808,82980.304688,87957.617188,61615.222656,66594.929688,21365.080078,21354.236328,0.000000,8.435465,0.458730,0.457143,
"[-3389.403287,-9083.705571,19.539487]",2113,739,0.869870,3.593882,116.548958,273.796166,63065.757813,67141.992188,41700.679688,45785.554688,21365.080078,21344.074219,0.000000,12.360012,0.639683,0.642857,
"[-3065.735596,-9503.799576,10.932179]",3794,2034,3.222979,3.259799,313.908295,18.544237,43331.460938,46059.843750,21966.373047,24704.691406,21365.080078,21347.792969,0.000000,7.357056,0.701587,0.679365,
"[-3376.812479,-8968.694244,19.774883]",1653,790,0.406586,3.145791,302.453461,98.570469,91763.789063,84476.335938,70398.703125,63113.585938,21365.080078,21348.984375,0.000000,13.765472,0.315873,0.322222,
"[-2745.929087,-8864.141549,71.251810]",1235,3313,2.900348,3.425650,231.161652,318.998082,95869.226563,100524.468750,74504.148438,79161.437500,21365.080078,21345.990234,0.000000,17.037289,0.260317,0.274603,
"[-3239.052258,-9448.547058,11.420967]",3573,1341,1.295676,4.752492,312.346100,90.128742,86218.687500,79884.687500,64853.613281,58525.281250,21365.080078,21328.353516,0.000000,31.048103,0.384127,0.339683,
"[-2627.877676,-8956.285127,15.600934]",1604,3785,1.954604,2.853328,124.583565,68.412070,87525.609375,82207.421875,66160.523438,60844.714844,21365.080078,21351.837891,0.000000,10.867143,0.423810,0.422222,
"[-2586.579827,-8748.390383,15.863802]",772,3951,1.397462,2.167390,261.821442,38.116016,44508.515625,43056.753906,23143.433594,21696.193359,21365.080078,21357.439453,0.000000,3.121366,0.696825,0.749206,
"[-3142.254130,-9473.667953,39.617433]",3673,1728,0.557607,1.055841,66.886925,191.264529,98773.546875,99278.101563,77408.468750,77913.148438,21365.080078,21363.265625,0.000000,1.676736,0.100000,0.104762,
"[-3177.407665,-8962.472871,41.170858]",1628,1587,3.413167,4.788822,254.574860,231.060416,84751.109375,95751.343750,63386.027344,74393.046875,21365.080078,21327.791016,0.000000,30.516760,0.420635,0.392063,
"[-3389.571164,-9417.406564,14.013785]",3448,739,2.688974,2.941388,214.599564,145.963803,66276.640625,69010.828125,44911.562500,47650.480469,21365.080078,21351.009766,0.000000,9.353043,0.655556,0.606349,
"[-3141.146139,-9049.370318,17.704086]",1976,1732,4.356361,3.990839,200.642014,196.136884,64804.089844,65282.441406,43439.019531,43927.503906,21365.080078,21339.173828,0.000000,15.766873,0.655556,0.650794,
"[-3344.949343,-9508.305867,12.793293]",3812,917,2.147628,3.254835,238.428009,154.369138,65698.640625,64369.914063,44333.566406,43011.261719,21365.080078,21347.849609,0.000000,10.796231,0.650794,0.642857,
"[-2582.215014,-9194.076090,14.014203]",2555,3968,1.178410,1.343043,16.378147,335.935841,56151.816406,64355.683594,34786.730469,42991.808594,21365.080078,21362.144531,0.000000,1.733543,0.687302,0.636508,
"[-2873.381634,-9318.873468,20.223495]",3054,2803,4.430609,3.872686,167.136475,213.388181,45020.421875,47181.093750,23655.343750,25829.921875,21365.080078,21340.685547,0.000000,10.484083,0.663492,0.657143,
"[-2935.126953,-9486.413360,10.425568]",3724,2556,0.416861,2.082559,295.621246,312.877159,79955.687500,83472.742188,58590.605469,62109.429688,21365.080078,21358.023438,0.000000,5.298133,0.479365,0.479365,
"[-3472.871946,-9214.690693,16.861154]",2637,405,1.853466,0.322478,255.262619,58.621068,78888.476563,78677.015625,57523.394531,57311.984375,21365.080078,21364.910156,0.000000,0.125352,0.531746,0.525397,
"[-3347.366778,-9529.122245,22.806915]",3895,907,3.568528,2.212240,285.631500,355.683497,95513.796875,95698.570313,74148.750000,74334.304688,21365.080078,21357.119141,0.000000,7.141888,0.201587,0.215873,
"[-3193.960379,-9122.412599,18.578724]",2268,1521,1.444805,1.884495,170.923752,169.363823,69238.929688,68256.820313,47873.835938,46893.804688,21365.080078,21359.302734,0.000000,3.722773,0.614286,0.620635,
"[-2567.408224,-8851.429771,14.846773]",1184,4027,1.920713,1.843783,31.545271,319.213635,90066.539063,91180.023438,68701.453125,69815.882813,21365.080078,21359.550781,0.000000,4.595085,0.349206,0.409524,
"[-3382.285284,-8927.834956,19.731981]",1490,768,0.261832,1.248744,242.697006,158.337143,95709.492188,94285.257813,74344.414063,72920.453125,21365.080078,21362.542969,0.000000,2.267817,0.263492,0.269841,
"[-3467.869199,-8720.141987,39.304556]",659,425,1.144494,4.533173,283.977875,195.848253,72224.804688,77110.203125,50859.730469,55755.085938,21365.080078,21331.662109,0.000000,23.467102,0.601587,0.571429,
"[-3311.004526,-9024.955632,21.627435]",1878,1053,1.360445,2.278832,225.985962,209.602970,63773.238281,65638.343750,42408.167969,44276.718750,21365.080078,21356.626953,0.000000,5.000606,0.615873,0.622222,
"[-3005.031116,-8847.629689,34.593084]",1169,2277,1.504969,3.470254,108.111366,95.341955,94670.023438,86576.000000,73304.953125,65213.144531,21365.080078,21345.494141,0.000000,17.359097,0.241270,0.241270,
"[-3361.703510,-9074.289439,19.598833]",2076,850,1.705180,3.063675,300.847290,175.467134,87782.578125,87745.171875,66417.500000,66382.703125,21365.080078,21349.808594,0.000000,12.659789,0.404762,0.388889,
"[-3122.646046,-9208.334804,15.469336]",2612,1806,1.131797,3.712827,259.150055,280.434960,58507.074219,66758.546875,37141.992188,45402.789063,21365.080078,21342.662109,0.000000,13.109618,0.717460,0.687302,
"[-3275.615963,-8863.502597,19.872482]",1233,1194,4.243750,3.883168,247.652710,256.881496,60542.269531,64151.351563,39177.199219,42797.207031,21365.080078,21340.554688,0.000000,13.601775,0.619048,0.630159,
"[-3246.405289,-9114.677919,18.775949]",2237,1311,2.071537,3.525862,272.629456,224.077638,74847.078125,81071.765625,53481.980469,59712.234375,21365.080078,21344.861328,0.000000,14.687743,0.539683,0.512698,
"[-2901.954373,-8683.688104,20.171623]",513,2689,1.309247,3.377271,115.573845,74.243490,88317.617188,80912.296875,66952.539063,59550.433594,21365.080078,21346.527344,0.000000,15.339148,0.271429,0.287302,
"[-2867.774527,-9315.241532,20.223926]",3040,2826,1.224783,2.549056,224.316864,278.580774,48177.726563,51835.089844,26812.648438,30475.705078,21365.080078,21354.511719,0.000000,4.875398,0.630159,0.614286,
"[-3382.621039,-9027.309665,19.771499]",1888,766,0.703575,3.061405,277.523499,253.571574,82281.929688,88552.039063,60916.843750,67190.296875,21365.080078,21349.837891,0.000000,11.904963,0.428571,0.419048,
"[-2574.190473,-9151.636237,13.004202]",2385,4000,1.137814,1.056351,103.670586,178.407845,56492.179688,56125.972656,35127.105469,34761.750000,21365.080078,21363.265625,0.000000,0.956135,0.673016,0.696825,
"[-3305.968203,-9460.855288,12.242794]",3622,1073,0.294147,1.913069,231.168152,46.579690,80747.664063,85163.320313,59382.574219,63799.316406,21365.080078,21359.125000,0.000000,4.888003,0.465079,0.409524,
"[-2891.008764,-8745.431027,21.210737]",760,2733,4.373220,4.751641,66.427452,16.794420,68879.531250,68282.523438,47514.445313,46929.183594,21365.080078,21328.367188,0.000000,24.969830,0.574603,0.542857,
"[-2588.862960,-8676.592376,16.379127]",485,3941,4.374554,2.322286,40.907475,30.282115,41190.144531,45943.863281,19825.064453,24583.789063,21365.080078,21356.308594,0.000000,3.760641,0.742857,0.717460,
"[-3438.960705,-9320.723066,15.126474]",3061,541,2.482028,2.440163,134.847580,172.078027,80153.179688,80480.187500,58788.101563,59117.468750,21365.080078,21355.394531,0.000000,7.343125,0.520635,0.507937,
"[-3216.120201,-8766.281034,21.308868]",844,1432,1.002504,2.321303,278.420685,225.693056,97621.796875,101369.453125,76256.718750,80005.140625,21365.080078,21356.314453,0.000000,8.000127,0.185714,0.190476,
"[-2863.510441,-9297.048219,66.566232]",2967,2843,3.570869,4.917461,194.413406,216.149902,84945.156250,94057.445313,63580.062500,72698.664063,21365.080078,21325.759766,0.000000,33.010872,0.390476,0.339683,
"[-2994.119083,-8700.300851,21.026252]",580,2320,2.659550,2.598906,124.028397,119.493560,85014.296875,81106.937500,63649.214844,59744.035156,21365.080078,21354.091797,0.000000,8.799823,0.449206,0.442857,
"[-2991.668073,-8737.595460,21.183632]",729,2330,1.225124,2.434463,87.375046,178.462631,89614.875000,90950.421875,68249.789063,69586.835938,21365.080078,21355.435547,0.000000,8.150568,0.344444,0.334921,
"[-3390.578429,-8941.891896,19.905950]",1546,735,1.173741,3.554128,155.918900,152.446351,94413.179688,90289.000000,73048.101563,68926.296875,21365.080078,21344.535156,0.000000,18.170824,0.300000,0.296825,
"[-3155.482872,-8728.347473,21.119228]",692,1675,1.952324,1.829083,61.272354,27.028684,74621.617188,72965.062500,53256.539063,51601.589844,21365.080078,21359.638672,0.000000,3.840100,0.495238,0.480952,
"[-3119.691403,-9052.094270,19.244377]",1987,1818,1.599118,2.187132,203.274658,203.927791,87697.234375,89915.750000,66332.156250,68552.062500,21365.080078,21357.296875,0.000000,6.388628,0.409524,0.409524,
"[-2617.872181,-8945.221172,15.487210]",1559,3825,0.657332,4.505566,153.736328,282.898968,62440.816406,67269.781250,41075.730469,45918.414063,21365.080078,21332.066406,0.000000,19.296041,0.647619,0.647619,
"[-2826.476679,-9070.556615,17.999523]",2061,2991,1.734108,4.073764,283.286804,285.252167,72449.820313,78010.890625,51084.750000,56654.535156,21365.080078,21338.087891,0.000000,18.277868,0.600000,0.601587,
"[-2997.107302,-9241.123121,15.335205]",2743,2309,2.601776,4.592142,287.487305,256.262317,75534.289063,85653.531250,54169.207031,64297.679688,21365.080078,21330.787109,0.000000,25.068865,0.565079,0.528571,
"[-3467.029812,-8955.074481,40.586877]",1599,429,4.361044,4.411649,289.503540,332.595727,97367.687500,96692.070313,76002.609375,75331.187500,21365.080078,21333.429688,0.000000,27.465939,0.206349,0.339683,
"[-2757.579780,-9367.904613,11.865066]",3250,3267,1.616236,1.947933,350.749695,341.711049,95167.398438,97958.921875,73802.328125,76594.445313,21365.080078,21358.908203,0.000000,5.560662,0.247619,0.228571,
"[-3090.212126,-9103.983883,18.300962]",2195,1936,1.808553,2.249344,78.295029,264.261567,49853.960938,53698.980469,28488.886719,32338.175781,21365.080078,21356.849609,0.000000,3.964734,0.726984,0.695238,
"[-2843.230847,-9085.723313,17.844286]",2121,2924,1.685737,0.500436,255.280624,251.385260,76523.781250,77954.976563,55158.707031,56590.003906,21365.080078,21364.671875,0.000000,0.294566,0.526984,0.509524,
"[-3457.158619,-9213.110128,16.752798]",2631,468,1.862790,4.082197,255.221725,217.295260,79537.835938,84026.265625,58172.765625,62668.156250,21365.080078,21337.976563,0.000000,20.123030,0.519048,0.522222,
"[-3165.589093,-9530.164745,10.836711]",3899,1635,0.726568,1.094877,198.330032,281.786841,86947.585938,89489.062500,65582.492188,68124.335938,21365.080078,21363.130859,0.000000,1.595374,0.338095,0.336508,
"[-2718.195735,-9076.946133,16.682933]",2086,3424,3.497972,1.538749,261.528076,272.238411,62229.093750,64952.863281,40864.027344,43589.378906,21365.080078,21361.224609,0.000000,2.271345,0.617460,0.607937,
"[-2565.561573,-8987.997314,15.749375]",1731,4035,1.232786,3.709223,185.323395,138.529694,74565.468750,70232.000000,53200.386719,48873.656250,21365.080078,21342.701172,0.000000,15.652729,0.546032,0.544444,
"[-2962.927456,-9420.735839,12.066691]",3462,2445,3.619665,4.987008,29.651457,20.303834,71082.914063,70253.203125,49717.839844,48901.734375,21365.080078,21324.638672,0.000000,26.823994,0.557143,0.558730,
"[-2755.330223,-8909.843418,19.687805]",1418,3276,1.956412,2.590399,283.607544,270.112793,75347.375000,80583.101563,53982.316406,59221.128906,21365.080078,21354.162109,0.000000,7.813375,0.569841,0.557143,
"[-3426.974256,-8950.870851,19.744423]",1582,589,3.890162,4.614610,167.013092,189.254663,79147.890625,78368.625000,57782.800781,57012.421875,21365.080078,21330.453125,0.000000,25.753027,0.473016,0.473016,
"[-3160.217015,-8920.167535,21.846420]",1459,1656,2.629155,3.389371,207.180771,215.949924,70167.210938,71741.828125,48802.121094,50383.246094,21365.080078,21346.394531,0.000000,12.179562,0.546032,0.550794,
"[-2941.573447,-8711.129403,20.709486]",623,2531,1.080557,2.071128,57.508812,264.460645,83561.359375,90247.164063,62196.273438,68883.453125,21365.080078,21358.099609,0.000000,5.616890,0.336508,0.320635,
"[-3161.727912,-9322.303631,13.735345]",3068,1650,1.606346,2.592511,53.089573,25.496212,85068.554688,84553.414063,63703.453125,63190.464844,21365.080078,21354.144531,0.000000,8.809283,0.380952,0.373016,
"[-2963.901145,-9552.191768,9.923258]",3987,2441,1.953166,2.981241,251.358826,311.481281,69646.710938,74038.968750,48281.617188,52678.875000,21365.080078,21350.621094,0.000000,9.465559,0.582540,0.576190,
"[-2780.041781,-8714.559566,30.136682]",637,3177,2.734516,2.241904,290.081238,301.920659,86509.476563,90515.898438,65144.382813,69152.351563,21365.080078,21356.902344,0.000000,6.654001,0.296825,0.293651,
"[-3159.041873,-8897.804221,21.751423]",1370,1661,1.434178,2.395686,172.303253,93.869646,81173.531250,81623.195313,59808.445313,60259.886719,21365.080078,21355.744141,0.000000,7.569398,0.395238,0.355556,
"[-2825.603716,-9034.102732,29.775812]",1915,2995,2.035389,2.332586,34.674732,11.835771,61073.316406,61099.777344,39708.246094,39738.378906,21365.080078,21356.228516,0.000000,5.176681,0.639683,0.617460,
"[-2819.694431,-9117.132839,17.353824]",2247,3018,1.121425,2.374046,185.089798,194.228034,61560.460938,72627.773438,40195.378906,51265.699219,21365.080078,21355.912109,0.000000,6.164213,0.690476,0.606349,
"[-3271.419027,-8782.725636,22.313129]",909,1211,2.523883,1.716363,85.310173,143.981784,97607.929688,93360.578125,76242.851563,71995.976563,21365.080078,21360.287109,0.000000,4.295849,0.147619,0.250794,
"[-3146.988274,-8712.407307,27.587171]",628,1709,1.296413,1.292717,123.284920,177.643152,65639.359375,62442.761719,44274.281250,41078.824219,21365.080078,21362.359375,0.000000,1.567533,0.522222,0.561905,
"[-3388.530324,-9029.293779,19.739490]",1896,743,1.140101,4.397895,271.469086,264.023059,79174.796875,86501.343750,57809.707031,65144.406250,21365.080078,21333.626953,0.000000,23.297520,0.452381,0.455556,
"[-2976.391226,-8754.544498,21.479417]",797,2391,1.019094,3.314279,144.108810,131.301191,90202.742188,85910.750000,68837.656250,64548.324219,21365.080078,21347.208984,0.000000,15.203687,0.331746,0.312698,
"[-2878.082202,-9558.816690,9.330835]",4014,2785,1.384138,3.679563,300.950958,306.205717,93689.585938,101226.023438,72324.507813,79863.507813,21365.080078,21343.060547,0.000000,19.471066,0.301587,0.282540,
"[-3248.218366,-9502.925220,11.290879]",3790,1304,1.596050,2.428891,301.700653,311.236497,81969.718750,90635.296875,60604.640625,69272.023438,21365.080078,21355.482422,0.000000,7.798652,0.455556,0.404762,
"[-3172.472068,-9568.468225,10.605387]",4052,1607,0.817287,0.585283,328.048218,6.749121,57405.417969,58977.957031,36040.335938,37613.128906,21365.080078,21364.523438,0.000000,0.309964,0.661905,0.619048,
"[-3173.143578,-8649.420109,12.429073]",376,1604,2.707352,2.967545,352.105377,254.498484,60734.726563,64012.839844,39369.640625,42653.933594,21365.080078,21350.753906,0.000000,8.158827,0.704762,0.703175,
"[-2915.854624,-9237.861104,68.455522]",2730,2634,1.960195,0.317786,192.828049,317.004791,97335.250000,98595.960938,75970.171875,77230.906250,21365.080078,21364.914063,0.000000,0.150796,0.200000,0.165079,
"[-3419.520498,-9303.807657,15.098599]",2994,619,3.045265,2.157135,267.796326,158.363007,85288.789063,84177.218750,63923.695313,62813.660156,21365.080078,21357.511719,0.000000,6.061479,0.455556,0.452381,
"[-3377.920470,-8793.419671,17.247089]",952,785,1.822066,2.192158,116.948364,50.242343,89735.968750,84735.796875,68370.890625,63372.093750,21365.080078,21357.259766,0.000000,6.453256,0.252381,0.331746,
"[-2598.599851,-9367.198403,9.947363]",3247,3903,3.520347,3.503695,240.245041,276.577622,58169.632813,65073.300781,36804.546875,43716.761719,21365.080078,21345.111328,0.000000,11.437710,0.704762,0.680952,
"[-3439.665790,-9293.012734,15.501424]",2951,538,3.570691,4.422261,313.661224,161.762351,79594.257813,76398.609375,58229.187500,55042.031250,21365.080078,21333.279297,0.000000,23.309702,0.522222,0.536508,
"[-3480.090676,-8739.915864,39.140524]",738,377,0.443602,1.841594,321.481262,302.244153,89902.343750,94428.414063,68537.250000,73064.156250,21365.080078,21359.562500,0.000000,4.701655,0.379365,0.366667,
"[-2874.724653,-9195.320364,15.564231]",2560,2798,3.037905,1.417318,49.969204,39.293302,51681.718750,53585.882813,30316.636719,32222.417969,21365.080078,21361.810547,0.000000,1.648122,0.679365,0.663492,
"[-3242.376231,-8852.976707,20.495739]",1190,1327,2.671133,1.694842,217.451767,313.410774,74424.148438,80154.476563,53059.070313,58790.628906,21365.080078,21360.408203,0.000000,3.435692,0.485714,0.447619,
"[-3300.864729,-8975.890859,21.645380]",1682,1093,0.210868,1.101900,57.895470,138.587801,80675.718750,79780.343750,59310.632813,58415.757813,21365.080078,21363.103516,0.000000,1.495593,0.495238,0.492063,
"[-3168.644463,-8668.723180,13.782350]",453,1622,1.292804,1.334048,38.676445,196.115423,66628.078125,69208.007813,45262.992188,47843.953125,21365.080078,21362.185547,0.000000,1.860943,0.650794,0.633333,
"[-2775.341213,-8680.796007,20.093795]",502,3196,1.555777,1.068205,159.340347,145.501592,62985.867188,63927.578125,41620.785156,42563.234375,21365.080078,21363.222656,0.000000,1.115228,0.566667,0.558730,
"[-3360.696246,-9499.226026,17.992683]",3775,854,0.705762,2.811136,312.992218,252.951389,96049.328125,102187.750000,74684.250000,80823.992188,21365.080078,21352.226563,0.000000,11.553223,0.247619,0.247619,
"[-3418.076752,-8840.634848,17.505005]",1141,625,4.292013,0.845931,99.724808,131.780330,81542.343750,81733.257813,60177.257813,60368.429688,21365.080078,21363.916016,0.000000,0.903391,0.490476,0.474603,
"[-3422.374415,-9002.222399,19.743980]",1787,607,0.774628,1.766522,261.003418,134.633019,62413.363281,60336.878906,41048.285156,38973.890625,21365.080078,21360.001953,0.000000,2.983692,0.580952,0.576190,
"[-3242.947014,-9511.971433,11.268626]",3826,1325,0.189705,1.886002,68.897324,136.556378,93380.187500,89928.539063,72015.109375,68564.218750,21365.080078,21359.294922,0.000000,5.024379,0.325397,0.336508,
"[-2810.696200,-9252.321592,13.674683]",2788,3054,2.821534,2.745119,356.417725,139.573000,82349.554688,79618.296875,60984.468750,58255.968750,21365.080078,21352.820313,0.000000,9.506133,0.490476,0.484127,
"[-3356.062829,-8710.961258,11.136877]",622,873,1.576932,1.716236,213.434082,206.918419,69635.882813,70615.937500,48270.800781,49252.503906,21365.080078,21360.287109,0.000000,3.131087,0.619048,0.617460,
"[-3060.061339,-9462.873030,11.120963]",3630,2057,3.552877,2.942540,14.751939,21.530177,52088.660156,59589.000000,30723.578125,38230.199219,21365.080078,21350.992188,0.000000,7.801468,0.671429,0.614286,
"[-3147.995538,-9303.774028,14.078501]",2994,1705,1.944737,1.196878,277.812866,323.281870,74769.210938,76748.359375,53404.132813,55383.960938,21365.080078,21362.750000,0.000000,1.652263,0.571429,0.563492,
"[-3386.683672,-9332.594118,31.259878]",3109,750,0.342496,3.159397,355.763947,354.308573,95675.726563,95948.304688,74310.648438,74584.945313,21365.080078,21348.841797,0.000000,14.514312,0.265079,0.271429,
"[-2650.742582,-8820.390164,17.298002]",1060,3694,2.340495,3.455797,349.523315,110.069008,60237.964844,56801.718750,38872.894531,35444.832031,21365.080078,21345.652344,0.000000,11.227593,0.561905,0.573016,
"[-3329.739647,-8726.296102,21.721021]",684,978,0.539697,1.625278,280.370209,212.465361,69894.578125,71856.757813,48529.500000,50493.156250,21365.080078,21360.779297,0.000000,2.815917,0.582540,0.580952,
"[-2979.715200,-9217.448275,16.019926]",2648,2378,0.125240,4.237250,123.558334,16.184910,58169.632813,55549.394531,36804.546875,34197.617188,21365.080078,21335.880859,0.000000,15.899779,0.704762,0.704762,
"[-2889.128537,-8748.592157,21.131033]",773,2740,1.586373,1.789097,112.418770,163.284103,70276.578125,74444.070313,48911.484375,53080.582031,21365.080078,21359.873047,0.000000,3.625994,0.519048,0.487302,
"[-3208.733594,-8737.124654,21.794839]",727,1462,1.769999,3.388512,357.783875,290.366978,90329.671875,101577.992188,68964.593750,80215.132813,21365.080078,21346.402344,0.000000,16.451506,0.204762,0.220635,
"[-3298.212265,-8997.245301,21.614797]",1768,1104,1.315227,3.161072,51.696270,209.496312,74023.531250,77701.421875,52658.449219,56341.308594,21365.080078,21348.828125,0.000000,11.262975,0.536508,0.536508,
"[-2792.565437,-8653.287449,18.688469]",392,3127,0.626679,3.519292,351.253845,257.515200,72871.437500,78731.656250,51506.367188,57372.980469,21365.080078,21344.935547,0.000000,13.742195,0.507937,0.507937,
"[-3352.470252,-8877.559537,18.427236]",1289,887,3.301188,3.070655,114.599342,94.858412,69765.703125,69057.101563,48400.617188,47696.753906,21365.080078,21349.742188,0.000000,10.611589,0.565079,0.533333,
"[-3394.842516,-8968.828760,19.843103]",1654,718,1.451382,1.513427,11.780252,64.898333,90201.320313,88172.960938,68836.226563,66808.453125,21365.080078,21361.355469,0.000000,3.177715,0.368254,0.352381,
"[-2965.512769,-9536.655151,9.880574]",3925,2435,1.575845,2.598061,77.715820,262.521111,73422.070313,77420.757813,52056.976563,56059.105469,21365.080078,21354.099609,0.000000,7.551682,0.471429,0.466667,
"[-3475.960891,-9490.347958,40.122503]",3740,393,2.557143,3.297994,183.623962,178.779227,98861.367188,98615.375000,77496.281250,77251.625000,21365.080078,21347.384766,0.000000,16.367598,0.041270,0.057143,
"[-2734.144091,-9193.134476,15.871862]",2551,3360,2.594319,4.228660,301.208221,320.486652,74836.296875,81725.304688,53471.230469,60368.343750,21365.080078,21335.998047,0.000000,20.971149,0.563492,0.538095,
"[-2708.928900,-8707.362950,18.396957]",608,3461,1.108654,4.779755,159.955856,260.854537,45908.828125,52157.468750,24543.744141,30812.720703,21365.080078,21327.927734,0.000000,16.815636,0.736508,0.703175,
"[-2638.051048,-8893.970510,15.691843]",1354,3745,1.572436,3.817908,2.267777,317.588248,79060.929688,85046.375000,57695.843750,63687.449219,21365.080078,21341.373047,0.000000,17.545946,0.458730,0.458730,
"[-2612.567254,-8950.500931,15.500410]",1581,3847,0.691935,2.119887,315.329529,102.442407,57753.558594,55631.136719,36388.476563,34269.417969,21365.080078,21357.767578,0.000000,3.952569,0.655556,0.655556,
"[-3037.129282,-9513.686514,10.692988]",3833,2148,3.229583,1.144629,331.540588,284.694648,59976.726563,61909.304688,38611.648438,40545.156250,21365.080078,21362.947266,0.000000,1.203633,0.446032,0.426984,
