pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d
"[-2770.439192,-9165.827694,15.874011]",2442,3215,2.041498,1.867734,147.039719,254.177143,1850788.750000,1875537.625000,1496087.625000,1520831.875000,354702.187500,354607.937500,0.000000,98.515297,0.386681,0.384061,
"[-3388.731777,-8817.363550,17.427141]",1048,742,3.507119,2.708922,291.052246,207.766450,2157219.250000,2161747.500000,1802517.125000,1807004.375000,354702.187500,354504.031250,0.000000,239.068802,0.213865,0.238428,
"[-3114.151448,-9085.756942,19.202854]",2122,1840,2.751014,1.217789,196.421494,130.711156,1926908.750000,1926101.375000,1572206.875000,1571394.500000,354702.187500,354662.031250,0.000000,43.810738,0.413100,0.401856,
"[-2900.376325,-8941.421090,21.377504]",1544,2695,4.182272,1.578817,266.842041,34.377974,2090579.000000,2080648.625000,1735876.750000,1725934.875000,354702.187500,354634.812500,0.000000,79.508896,0.299127,0.295961,
"[-2572.108792,-8907.354869,32.976549]",1408,4009,0.214544,0.939460,221.778961,138.984990,2166172.250000,2150552.000000,1811470.750000,1795844.250000,354702.187500,354678.281250,0.000000,29.099833,0.144323,0.166157,
"[-3109.954512,-8673.431246,17.513580]",472,1857,1.410346,4.009250,178.319687,228.365105,1467897.750000,1500307.375000,1113194.625000,1145677.500000,354702.187500,354267.968750,0.000000,361.073090,0.610262,0.608515,
"[-2620.927550,-9199.120446,13.849762]",2575,3813,2.994782,3.506958,314.630005,146.746544,1341188.875000,1373767.125000,986486.687500,1019139.875000,354702.187500,354370.062500,0.000000,257.562531,0.654367,0.642249,
"[-3252.281000,-9118.141711,18.726890]",2251,1288,0.991706,1.608889,269.362366,252.313260,2083685.875000,2106979.250000,1728983.625000,1752266.250000,354702.187500,354632.031250,0.000000,82.095909,0.263974,0.268996,
"[-2807.976586,-8799.775561,20.404384]",978,3065,1.148357,1.851300,283.385681,251.971900,1252163.750000,1391905.000000,897461.375000,1037223.687500,354702.187500,354609.593750,0.000000,72.363953,0.645633,0.595197,
"[-2730.685816,-9170.804792,15.808198]",2462,3374,4.192458,4.324069,111.882111,133.543313,1671638.875000,1655565.375000,1316936.500000,1300889.375000,354702.187500,354197.250000,0.000000,478.946136,0.478930,0.474017,
"[-3286.964477,-8794.832091,21.034027]",958,1149,3.924242,3.823498,258.078308,269.052323,2115516.000000,2188415.250000,1760813.250000,1833635.875000,354702.187500,354307.406250,0.000000,470.604462,0.222598,0.244105,
"[-3083.497029,-9538.941925,10.653174]",3934,1963,0.999809,3.739054,91.114708,77.078407,1976005.500000,1917661.875000,1621302.750000,1562916.750000,354702.187500,354324.625000,0.000000,420.445374,0.256332,0.256004,
"[-3106.328359,-8766.180147,20.842659]",843,1872,0.751655,4.809786,131.180435,125.205322,2094369.625000,2014439.625000,1739667.000000,1659623.750000,354702.187500,354077.531250,0.000000,738.363037,0.267686,0.269651,
"[-3287.400959,-8951.375286,21.693374]",1584,1147,0.998334,1.875985,148.699600,98.331698,1323537.875000,1350194.500000,968835.187500,995514.312500,354702.187500,354606.906250,0.000000,72.979553,0.678712,0.661354,
"[-2584.195968,-9344.734202,31.748014]",3158,3960,4.117336,2.624388,79.546669,199.044729,2026953.375000,2047073.125000,1672251.250000,1692343.375000,354702.187500,354516.062500,0.000000,213.492950,0.233079,0.245742,
"[-3055.226469,-9543.044669,10.551955]",3951,2076,1.346440,3.228670,311.595215,129.255438,1918323.375000,1894338.875000,1563620.000000,1539612.125000,354702.187500,354420.406250,0.000000,306.292145,0.282969,0.274563,
"[-2695.935187,-9432.035198,4.698053]",3507,3513,3.046174,1.563620,212.500534,345.269635,1039575.187500,1522055.125000,684872.937500,1167364.125000,354702.187500,354636.156250,0.000000,55.864185,0.739956,0.548908,
"[-3190.871435,-9553.133382,10.770857]",3991,1533,2.478462,2.041303,311.071991,335.507372,2114899.500000,2135554.750000,1760197.000000,1780830.500000,354702.187500,354589.562500,0.000000,134.862030,0.212773,0.204803,
"[-2762.078896,-9414.480837,10.427091]",3437,3249,3.101883,3.733476,265.420410,281.116212,2104629.250000,2152267.000000,1749926.250000,1797498.375000,354702.187500,354325.781250,0.000000,442.149078,0.254148,0.281004,
"[-2902.458005,-8742.438042,21.786382]",748,2687,3.031220,3.358154,50.831112,28.377682,1969132.250000,1959167.625000,1614430.625000,1604428.625000,354702.187500,354397.437500,0.000000,341.601898,0.387773,0.372598,
"[-3370.399561,-8848.033237,18.253002]",1171,815,1.969101,3.793749,120.190201,171.077792,1978656.250000,1985366.000000,1623955.125000,1630617.000000,354702.187500,354313.437500,0.000000,436.399170,0.369105,0.358406,
"[-2945.233175,-8697.375125,20.344204]",568,2516,1.833996,2.374949,109.411736,43.933571,1958783.500000,1942883.875000,1604081.250000,1588164.500000,354702.187500,354549.750000,0.000000,169.289139,0.330240,0.320961,
"[-2970.448365,-8745.128366,21.962423]",759,2415,2.739297,4.363264,158.711594,151.513944,2061900.625000,2031759.000000,1707198.125000,1676971.250000,354702.187500,354188.031250,0.000000,600.079163,0.304476,0.299672,
"[-2733.002524,-8936.511249,19.087028]",1525,3365,1.749881,2.687570,235.098969,250.851283,1592708.125000,1636931.500000,1238007.000000,1282247.625000,354702.187500,354506.937500,0.000000,176.731308,0.573472,0.568341,
"[-3048.813551,-9098.872269,18.664163]",2174,2102,0.433709,1.364105,193.841919,291.564674,1774815.375000,1813311.000000,1420113.500000,1458607.625000,354702.187500,354651.718750,0.000000,50.960438,0.468559,0.452729,
"[-2897.153078,-9303.841286,13.578207]",2994,2708,4.023274,4.378972,261.190125,288.123592,1355742.875000,1402466.250000,1001041.125000,1047881.812500,354702.187500,354184.437500,0.000000,399.939697,0.692795,0.683952,
"[-3243.752826,-9131.122521,18.489496]",2303,1322,0.661282,4.232011,300.491241,354.706323,2005014.125000,2007917.500000,1650312.250000,1653153.000000,354702.187500,354218.562500,0.000000,546.495972,0.326419,0.326419,
"[-2662.796182,-9461.830530,4.855674]",3626,3646,1.024658,2.599497,291.652771,243.450616,1971147.750000,2050555.250000,1616445.125000,1695828.500000,354702.187500,354519.625000,0.000000,206.781647,0.369214,0.350328,
"[-2618.476539,-9406.208093,8.994907]",3403,3823,2.072837,4.111347,282.848541,268.880516,1117729.000000,1183175.500000,763027.375000,828636.812500,354702.187500,354245.718750,0.000000,293.860718,0.684498,0.667467,
"[-2611.694291,-8717.081744,16.317857]",647,3850,3.833384,3.593108,296.649658,199.193587,1138632.375000,1170685.750000,783930.562500,816100.750000,354702.187500,354353.531250,0.000000,231.748749,0.702838,0.688210,
"[-2784.675198,-9451.640930,9.809279]",3585,3158,1.958212,3.327175,308.645081,15.723179,2110494.250000,2105054.750000,1755792.375000,1750296.125000,354702.187500,354403.250000,0.000000,356.465393,0.267358,0.262882,
"[-3286.057939,-9195.017703,16.672145]",2559,1153,4.907609,1.905004,352.438324,80.657306,1676514.500000,1686407.000000,1321812.250000,1331710.500000,354702.187500,354604.093750,0.000000,94.644478,0.504694,0.485262,
"[-2849.878793,-8839.895009,21.099517]",1138,2897,1.006868,2.436399,209.547440,337.324860,1325934.250000,1341348.250000,971231.687500,986682.687500,354702.187500,354541.625000,0.000000,122.842789,0.617467,0.605022,
"[-2582.517193,-9229.621988,12.741952]",2697,3967,1.653729,4.193177,191.667007,242.355117,1282906.875000,1308319.000000,928204.562500,953743.625000,354702.187500,354227.468750,0.000000,348.411469,0.621507,0.621507,
"[-2902.021524,-9424.737695,29.730667]",3478,2689,2.110269,2.397060,136.549973,64.876388,2123749.750000,2075846.375000,1769047.000000,1721114.375000,354702.187500,354546.812500,0.000000,185.877289,0.165939,0.166594,
"[-2772.789476,-9410.310836,10.357686]",3420,3206,1.906895,4.802506,347.510345,200.788056,2094556.625000,2108147.750000,1739853.750000,1753331.125000,354702.187500,354079.437500,0.000000,735.844971,0.232424,0.234170,
"[-3417.170214,-8729.120941,39.145998]",695,628,2.583546,1.498469,289.449036,239.690196,1270909.750000,1294073.750000,916207.375000,939388.312500,354702.187500,354641.468750,0.000000,43.828400,0.561463,0.566703,
"[-3079.065064,-8856.406869,22.394308]",1204,1981,2.618249,1.541843,192.459213,18.407718,2149314.000000,2137946.000000,1794610.875000,1783230.125000,354702.187500,354637.812500,0.000000,77.810570,0.229585,0.231878,
"[-3311.407431,-9496.871993,12.719348]",3766,1051,1.878667,1.259800,140.805420,158.742754,1900838.125000,1931160.500000,1546135.750000,1576453.375000,354702.187500,354659.312500,0.000000,46.785686,0.395415,0.379694,
"[-2910.683999,-9542.641120,9.649671]",3949,2654,1.244233,3.964740,80.340187,295.628847,2126595.500000,2192365.750000,1771894.000000,1837579.125000,354702.187500,354277.781250,0.000000,508.825531,0.209279,0.209170,
"[-2633.283329,-8958.235611,15.607957]",1612,3764,4.641276,4.664268,281.678619,276.307632,1714685.750000,1792606.375000,1359983.875000,1437916.875000,354702.187500,354114.875000,0.000000,573.828186,0.512118,0.502511,
"[-2875.261861,-9463.747385,10.062586]",3634,2796,2.716127,3.740451,103.678535,226.408394,1693860.375000,1789155.500000,1339157.250000,1434453.500000,354702.187500,354324.281250,0.000000,376.809174,0.493668,0.441812,
"[-3335.816810,-8944.649478,21.711782]",1557,954,2.425837,2.585462,61.303692,21.414549,1893808.375000,1890948.375000,1539107.625000,1536233.375000,354702.187500,354521.562500,0.000000,193.883102,0.395742,0.393122,
"[-2645.135476,-8953.224884,15.426223]",1591,3716,0.889617,3.802996,29.591900,27.486876,1859912.625000,1850286.875000,1505210.375000,1495564.750000,354702.187500,354311.468750,0.000000,410.115936,0.420961,0.420087,
"[-3470.353785,-8682.443830,11.702165]",508,416,2.964999,1.106157,302.448212,54.063244,1366959.000000,1348891.875000,1012257.500000,994197.062500,354702.187500,354668.968750,0.000000,25.264500,0.654148,0.661026,
"[-2951.511791,-9244.620541,68.456773]",2757,2491,0.749625,4.408775,150.153595,182.778766,1794695.125000,1869407.500000,1439992.500000,1514680.875000,354702.187500,354177.312500,0.000000,548.086548,0.492904,0.463974,
"[-3444.702113,-9241.862960,16.401491]",2746,518,1.135341,2.075851,251.371490,173.608698,1744373.875000,1749856.875000,1389672.250000,1395156.625000,354702.187500,354585.812500,0.000000,114.028923,0.499782,0.505022,
"[-3446.112284,-9397.632687,14.575056]",3369,512,4.374817,4.395313,279.286713,237.443130,1806241.625000,1857998.375000,1451539.125000,1503282.125000,354702.187500,354180.437500,0.000000,535.925415,0.471397,0.463974,
"[-3214.542153,-9569.813387,10.955325]",4058,1439,1.832049,1.249422,312.747833,272.494430,2136777.250000,2157348.250000,1782075.750000,1802637.500000,354702.187500,354660.031250,0.000000,50.757336,0.201419,0.208624,
"[-3365.497540,-8969.097792,19.814390]",1655,835,1.019727,4.747755,331.743317,53.929143,2142291.250000,2058421.625000,1787590.500000,1703594.625000,354702.187500,354093.437500,0.000000,733.408264,0.236900,0.243996,
"[-2801.630819,-8956.890449,19.074751]",1606,3090,1.135221,2.561181,266.003967,198.004544,1744731.000000,1762840.250000,1390028.500000,1408139.750000,354702.187500,354524.781250,0.000000,175.255585,0.470415,0.464956,
"[-2887.584064,-9565.340724,9.235958]",4040,2747,0.956468,2.942407,283.221771,151.215207,2020339.125000,2015273.625000,1665637.375000,1660536.125000,354702.187500,354468.312500,0.000000,269.129700,0.280568,0.256223,
"[-3289.751243,-8810.469596,19.730037]",1020,1138,1.534076,2.568623,142.116425,153.875244,2167959.000000,2135109.000000,1813257.500000,1780368.875000,354702.187500,354523.781250,0.000000,217.249359,0.179258,0.198690,
"[-3400.785377,-8984.567152,19.808254]",1717,694,0.529412,4.587319,215.794769,282.847734,2091798.500000,2171848.000000,1737095.750000,1817043.750000,354702.187500,354134.000000,0.000000,670.147705,0.279913,0.278712,
"[-3080.945292,-8893.533332,22.093975]",1353,1973,1.187175,2.504205,199.383865,327.012432,2093334.750000,2107586.500000,1738634.125000,1752853.000000,354702.187500,354532.812500,0.000000,199.816833,0.270415,0.275109,
"[-2562.506203,-8952.821335,15.692838]",1590,4047,0.186175,1.158360,270.655823,253.836472,1569085.500000,1587897.875000,1214383.875000,1233199.625000,354702.187500,354665.718750,0.000000,32.277294,0.572926,0.574454,
"[-2855.485899,-8784.676120,20.969261]",917,2875,1.018653,4.142201,274.614594,267.980421,1563085.625000,1647584.375000,1208383.625000,1292922.125000,354702.187500,354238.906250,0.000000,423.139557,0.528821,0.508952,
"[-2614.548208,-8699.729158,16.366100]",578,3839,1.928286,1.013947,21.984648,7.416575,1463183.375000,1537363.875000,1108482.125000,1182665.000000,354702.187500,354674.250000,0.000000,24.011471,0.614410,0.597052,
"[-3016.547508,-8854.590901,22.624549]",1197,2231,2.268314,2.322427,160.062500,187.782220,1409021.750000,1439156.750000,1054319.250000,1084484.750000,354702.187500,354556.468750,0.000000,115.459663,0.549782,0.552183,
"[-3232.907944,-8775.428133,21.201885]",880,1365,1.232001,1.140938,289.100220,236.679594,2119594.000000,2137426.750000,1764893.125000,1782718.750000,354702.187500,354666.843750,0.000000,42.025612,0.240175,0.240066,
"[-3167.167141,-9390.032523,12.272870]",3339,1628,2.001026,0.960131,289.859924,350.468083,1746109.000000,1745810.875000,1391406.875000,1391108.250000,354702.187500,354677.187500,0.000000,24.471514,0.502183,0.500546,
"[-3035.181903,-8859.937919,22.206770]",1218,2156,0.976386,1.370321,155.203140,40.429452,1970464.750000,1938067.625000,1615763.250000,1583359.500000,354702.187500,354651.281250,0.000000,56.079563,0.356223,0.357642,
"[-2616.864916,-9366.324048,10.848034]",3244,3829,1.036861,2.737857,315.629791,337.152578,1956810.875000,1982973.500000,1602108.375000,1628251.125000,354702.187500,354499.656250,0.000000,224.010605,0.379585,0.378057,
"[-2808.211614,-8752.896675,22.990760]",790,3064,1.308449,1.088223,191.492905,180.667385,1937308.250000,1947665.875000,1582606.250000,1592960.625000,354702.187500,354670.187500,0.000000,35.084724,0.324563,0.324672,
"[-2687.138410,-9559.489271,8.843696]",4017,3548,2.362137,2.846269,293.802856,298.517639,2190347.250000,2239630.000000,1835646.375000,1884876.875000,354702.187500,354483.218750,0.000000,270.340118,0.129039,0.130459,
"[-3280.517984,-9026.267165,21.718256]",1884,1175,2.569984,0.880700,328.932281,144.686567,1718840.875000,1717821.750000,1364137.625000,1363119.875000,354702.187500,354681.093750,0.000000,20.317341,0.423253,0.433079,
"[-3396.554865,-9457.021577,13.779510]",3607,711,1.800493,1.918790,124.880943,170.175679,1459596.750000,1483062.875000,1104893.125000,1128378.500000,354702.187500,354602.875000,0.000000,82.540565,0.597489,0.595306,
"[-3191.610095,-8657.524709,13.356375]",409,1531,3.491030,1.956298,235.787384,166.430581,1675586.500000,1662772.125000,1320884.125000,1308074.250000,354702.187500,354598.843750,0.000000,97.634293,0.502183,0.501419,
"[-2598.767729,-8762.514581,15.804134]",829,3902,0.610674,3.688322,75.247566,69.836124,1625190.625000,1602019.625000,1270487.875000,1247344.625000,354702.187500,354334.718750,0.000000,339.261780,0.548690,0.545961,
"[-3316.108000,-9348.769687,14.405832]",3174,1033,1.610285,2.150188,253.219299,273.960138,1518800.500000,1570823.875000,1164097.750000,1216137.250000,354702.187500,354577.250000,0.000000,108.609711,0.583515,0.573362,
"[-3121.370177,-8880.048086,22.342605]",1299,1811,0.085224,4.219090,72.076195,128.593749,2122998.250000,2059340.000000,1768295.875000,1704542.875000,354702.187500,354221.375000,0.000000,576.513855,0.261135,0.245633,
"[-2639.729822,-8688.597945,30.613538]",533,3738,1.419312,2.073286,41.845257,74.446077,1730006.250000,1705221.750000,1375303.750000,1350522.375000,354702.187500,354586.093750,0.000000,113.060234,0.457969,0.455568,
"[-3143.026366,-8763.758856,21.018337]",834,1725,0.653864,0.812600,297.248108,139.687208,2019888.000000,2002745.375000,1665185.875000,1648041.125000,354702.187500,354684.281250,0.000000,20.240564,0.336900,0.338865,
"[-3457.695827,-9052.565077,19.613306]",1989,466,3.806835,0.821159,295.116119,205.442802,1419865.000000,1407702.500000,1065163.125000,1053004.375000,354702.187500,354683.718750,0.000000,14.327875,0.559389,0.578603,
"[-3026.284399,-9098.805011,18.521366]",2174,2192,1.409597,3.600215,76.891205,339.465277,1700464.875000,1710704.250000,1345762.500000,1356014.625000,354702.187500,354352.125000,0.000000,337.109375,0.486354,0.482096,
"[-3060.363518,-8899.586560,22.262506]",1377,2055,2.851449,4.576845,83.177879,114.098365,1942912.750000,1892133.250000,1588210.750000,1537375.625000,354702.187500,354136.656250,0.000000,620.868286,0.355459,0.356769,
"[-3383.594728,-8963.078193,19.835277]",1631,763,0.970246,4.296514,277.409149,283.631704,2151649.500000,2222688.000000,1796947.500000,1867881.750000,354702.187500,354203.562500,0.000000,603.305481,0.232096,0.231878,
"[-2602.494608,-8922.252535,15.604628]",1468,3887,0.898120,2.488303,147.208542,220.126061,1886163.750000,1929417.375000,1531462.625000,1574703.500000,354702.187500,354534.875000,0.000000,178.873169,0.440611,0.434607,
"[-3123.586160,-9538.672893,10.629993]",3933,1803,2.102549,1.819686,332.118591,345.854023,2044671.000000,2043856.000000,1689967.500000,1689140.125000,354702.187500,354612.843750,0.000000,102.965004,0.240393,0.242249,
"[-3181.638176,-9390.604217,12.421690]",3341,1570,1.184828,4.399071,286.538940,320.814333,1743801.250000,1808942.125000,1389099.000000,1454244.625000,354702.187500,354179.437500,0.000000,516.919617,0.476092,0.468777,
"[-3214.004945,-9450.194881,11.283252]",3579,1441,3.675746,2.479033,212.233215,232.117246,1785603.625000,1807775.500000,1430901.750000,1453071.875000,354702.187500,354536.031250,0.000000,167.240570,0.464956,0.460699,
"[-3378.054772,-9185.063506,18.321161]",2519,785,2.518235,1.194664,257.955658,94.655442,1465290.500000,1486189.125000,1110589.125000,1131492.625000,354702.187500,354663.375000,0.000000,32.590061,0.630568,0.611900,
"[-2956.883869,-8700.031819,20.305212]",579,2469,1.775416,2.889967,121.503105,116.140335,1939455.625000,1886263.125000,1584753.125000,1531540.125000,354702.187500,354476.593750,0.000000,247.020325,0.333843,0.331004,
"[-2697.681112,-9130.517198,15.977548]",2301,3506,1.651756,4.762547,347.081512,19.234840,1861299.875000,1880037.375000,1506597.125000,1525285.500000,354702.187500,354089.750000,0.000000,661.434814,0.407205,0.385044,
"[-2635.600038,-8742.707075,16.288765]",749,3755,3.308960,3.261950,253.568436,232.527894,1617301.375000,1647280.500000,1262599.625000,1292602.625000,354702.187500,354414.750000,0.000000,263.326355,0.553821,0.554476,
"[-3369.022966,-9191.049476,17.444498]",2543,821,2.615347,4.212651,16.294895,22.234966,1461238.000000,1400598.125000,1106535.750000,1045984.625000,354702.187500,354223.000000,0.000000,390.687347,0.555895,0.561135,
"[-2674.379725,-9332.493231,11.143391]",3109,3599,0.529770,3.835255,354.317627,161.540652,1867961.375000,1840756.875000,1513259.000000,1486034.875000,354702.187500,354305.156250,0.000000,416.840973,0.424891,0.427402,
"[-3310.097988,-9146.356478,18.080339]",2364,1057,0.422130,4.563010,295.705994,271.237061,1718596.250000,1752716.750000,1363893.125000,1398033.375000,354702.187500,354140.031250,0.000000,544.643127,0.462882,0.462445,
"[-2697.311782,-9383.340344,9.998126]",3312,3508,3.603438,3.701527,345.549805,339.349686,2088573.125000,2111060.750000,1733870.875000,1756290.625000,354702.187500,354332.031250,0.000000,437.829742,0.281659,0.275655,
"[-3430.835437,-8870.093890,17.822673]",1259,574,3.743273,2.441292,135.388596,91.304586,1409404.500000,1480751.250000,1054702.625000,1126073.750000,354702.187500,354541.062500,0.000000,136.079544,0.674891,0.633624,
"[-2956.682416,-8810.435967,21.864286]",1020,2470,3.406846,4.827022,249.245850,277.166985,1901900.875000,2084085.500000,1547199.125000,1729299.625000,354702.187500,354072.968750,0.000000,713.360840,0.394323,0.347707,
"[-2853.303493,-8824.627423,21.210123]",1077,2884,0.836183,1.345006,297.206299,205.825481,1661715.250000,1718159.375000,1307014.000000,1363457.875000,354702.187500,354653.062500,0.000000,46.999760,0.451528,0.435480,
"[-2733.808336,-9187.316652,15.923624]",2528,3362,1.989607,2.079167,205.412766,237.849815,1291869.250000,1331028.375000,937167.375000,976356.125000,354702.187500,354585.468750,0.000000,86.413261,0.591485,0.592686,
"[-3473.509881,-8773.847568,39.102602]",874,403,1.152681,1.210497,200.747391,185.557205,1916340.250000,1930360.000000,1561639.125000,1575654.875000,354702.187500,354662.406250,0.000000,42.807163,0.355459,0.361026,
"[-2625.795996,-8998.792237,15.492966]",1774,3794,0.639191,2.433096,279.151123,268.057475,1945308.125000,1978009.750000,1590606.000000,1623293.250000,354702.187500,354542.187500,0.000000,175.474274,0.381332,0.381223,
"[-3476.968156,-9508.373125,13.748471]",3812,389,2.401133,3.954132,21.784954,28.276338,1346248.125000,1324308.250000,991546.187500,969704.250000,354702.187500,354279.906250,0.000000,324.454651,0.683952,0.675000,
"[-2951.209611,-9468.119161,10.971348]",3651,2492,2.741142,4.805380,281.209442,265.603940,1591030.000000,1642047.500000,1236329.500000,1287405.125000,354702.187500,354078.750000,0.000000,564.812805,0.560262,0.550218,
"[-3171.196200,-9155.268174,16.371786]",2400,1612,1.796830,3.184826,310.364014,272.885641,1801567.375000,1820754.375000,1446864.125000,1466049.875000,354702.187500,354428.218750,0.000000,276.250427,0.446834,0.448362,
"[-3396.252686,-8934.056329,19.805671]",1515,712,1.083815,3.612477,314.746765,19.211663,2117788.750000,2084729.750000,1763087.250000,1729960.000000,354702.187500,354349.750000,0.000000,419.991241,0.240284,0.243668,
"[-3322.050861,-9488.565619,19.138979]",3733,1009,0.635682,1.362430,85.805260,141.746861,2141373.500000,2149973.250000,1786671.125000,1795259.125000,354702.187500,354651.812500,0.000000,61.326061,0.200000,0.182860,
"[-3368.284306,-8889.766880,18.186964]",1338,824,0.503837,3.994191,194.777725,253.313961,1557698.750000,1605785.500000,1202996.250000,1251130.000000,354702.187500,354271.406250,0.000000,384.409424,0.528712,0.524236,
"[-3110.155965,-8905.875191,22.434869]",1402,1856,0.687115,3.177444,356.886627,345.696087,2127709.000000,2139503.500000,1773007.000000,1784746.500000,354702.187500,354429.656250,0.000000,327.447540,0.255895,0.254148,
"[-2612.802282,-8667.781567,34.148027]",450,3846,1.213768,4.142905,119.689865,39.588964,1981076.125000,1961478.625000,1626373.875000,1606718.875000,354702.187500,354238.781250,0.000000,520.625183,0.251201,0.268886,
"[-2918.607814,-9545.600476,9.737952]",3961,2623,0.457377,3.583947,7.861964,232.343556,2116631.750000,2160993.250000,1761929.750000,1806222.750000,354702.187500,354355.250000,0.000000,414.326050,0.214738,0.213537,
"[-2960.375719,-9154.124787,17.516777]",2395,2455,1.685068,3.136610,60.053074,170.604126,1293677.625000,1299270.250000,938975.187500,944638.625000,354702.187500,354436.250000,0.000000,195.179352,0.634061,0.630131,
"[-2590.608886,-8704.168191,16.352226]",595,3935,1.201719,1.584673,306.942841,166.340621,1621991.125000,1622041.625000,1267289.375000,1267344.875000,354702.187500,354634.250000,0.000000,62.453026,0.540393,0.552838,
"[-3152.360352,-8685.470444,16.145767]",520,1688,3.278385,2.995185,91.537903,250.671936,1197095.125000,1220348.875000,842393.375000,865722.500000,354702.187500,354459.687500,0.000000,165.398468,0.711463,0.704694,
"[-3255.369944,-8846.015495,20.303817]",1163,1275,2.022947,2.121940,190.536880,226.298464,2142586.750000,2172164.250000,1787885.125000,1817438.000000,354702.187500,354580.468750,0.000000,146.696365,0.216594,0.229803,
"[-2646.277042,-8823.282262,17.129482]",1072,3712,2.279918,2.830213,21.357952,279.819481,1945283.750000,1984213.875000,1590582.625000,1629489.375000,354702.187500,354485.687500,0.000000,236.861023,0.349345,0.360044,
"[-3402.397000,-9279.863778,15.457465]",2898,687,2.059799,1.765319,215.001480,75.367076,1403045.750000,1356276.000000,1048344.187500,1001592.937500,354702.187500,354617.968750,0.000000,65.504890,0.563865,0.574127,
"[-3070.066834,-8868.815986,22.275610]",1254,2017,0.207362,3.131084,259.631683,237.434169,2146791.500000,2197417.500000,1792089.500000,1842660.000000,354702.187500,354437.156250,0.000000,320.182373,0.223908,0.226528,
"[-2758.083413,-9340.900491,11.946501]",3142,3265,0.903238,1.273724,233.203583,218.395867,1790952.500000,1811805.250000,1436249.375000,1457102.750000,354702.187500,354658.406250,0.000000,44.458706,0.419760,0.417904,
"[-2825.133659,-8973.704971,19.358106]",1673,2996,0.918000,3.513993,333.312958,310.470163,1406708.000000,1436732.375000,1052005.875000,1082095.000000,354702.187500,354368.625000,0.000000,269.030090,0.576638,0.567576,
"[-3485.160575,-8784.877895,39.215501]",918,356,1.043081,3.032606,88.379196,254.324802,2050695.500000,2101088.750000,1695992.625000,1746348.625000,354702.187500,354453.812500,0.000000,286.559357,0.311681,0.311135,
"[-2831.613728,-9052.598706,18.346395]",1989,2970,2.700344,3.326225,47.276333,266.738532,1426672.250000,1542894.750000,1071969.875000,1188236.500000,354702.187500,354403.500000,0.000000,256.115997,0.599672,0.562009,
"[-3261.044202,-9327.953310,14.570175]",3090,1253,2.721394,1.435250,160.103912,232.658450,1243890.625000,1282073.250000,889188.562500,927387.687500,354702.187500,354646.375000,0.000000,40.159355,0.672271,0.659607,
"[-2663.434116,-9471.448436,4.836288]",3664,3643,1.501457,1.125002,84.433571,301.188907,1586473.875000,1650477.250000,1231772.625000,1295777.375000,354702.187500,354667.843750,0.000000,31.683781,0.535590,0.509498,
"[-2975.954745,-8752.055949,21.471437]",787,2393,4.380416,2.762560,300.388306,12.295699,2078614.250000,2065223.750000,1723912.750000,1710484.250000,354702.187500,354496.031250,0.000000,241.958939,0.288974,0.286900,
"[-3306.606137,-9379.473004,13.724422]",3296,1071,1.216141,0.725532,14.120208,332.707559,1682670.375000,1702869.750000,1327968.000000,1348168.500000,354702.187500,354688.031250,0.000000,13.651192,0.500546,0.491376,
"[-2708.156664,-8726.800537,18.301311]",686,3464,0.977116,2.883100,59.788994,24.327463,1121623.250000,1181143.625000,766920.812500,826515.875000,354702.187500,354477.625000,0.000000,149.746506,0.681223,0.656332,
"[-3251.542339,-8802.734916,20.462873]",990,1291,2.366252,4.654686,55.162674,128.457632,2060018.250000,1998574.625000,1705316.000000,1643774.750000,354702.187500,354117.187500,0.000000,681.432861,0.262991,0.272052,
"[-2777.691497,-9280.031924,14.179046]",2899,3186,1.615252,3.137802,191.798645,48.620095,1815960.625000,1842933.625000,1461259.250000,1488216.250000,354702.187500,354436.062500,0.000000,281.961304,0.456878,0.425764,
"[-3054.252780,-8881.225103,22.098415]",1303,2080,1.726552,0.964088,272.896179,208.515014,2094379.875000,2105499.250000,1739677.750000,1750792.500000,354702.187500,354677.062500,0.000000,29.635975,0.264410,0.266266,
"[-3417.875299,-8974.007632,19.764316]",1675,625,0.160667,3.609235,229.413498,94.860576,1986417.125000,1922589.375000,1631714.000000,1567845.250000,354702.187500,354350.312500,0.000000,394.646088,0.348035,0.346725,
"[-3340.550954,-9081.855973,19.683162]",2106,935,0.763956,2.264384,136.367783,36.752586,1920482.750000,1900767.500000,1565780.000000,1546055.375000,354702.187500,354563.562500,0.000000,150.172928,0.405131,0.411681,
"[-2595.376605,-8962.170209,37.491624]",1627,3915,4.345355,4.965334,79.470810,100.865934,2183697.750000,2076049.125000,1828996.500000,1721192.375000,354702.187500,354036.687500,0.000000,819.362366,0.150655,0.153057,
"[-3416.633006,-8959.311741,19.755464]",1616,630,0.345156,4.371537,190.249680,178.542067,2010328.875000,1982226.000000,1655627.125000,1627453.875000,354702.187500,354186.093750,0.000000,586.234863,0.341594,0.335153,
"[-3152.830408,-8679.148183,16.263229]",495,1686,3.876388,4.590130,122.747536,139.941194,1553927.875000,1527279.125000,1199225.375000,1172645.875000,354702.187500,354133.281250,0.000000,499.844788,0.553166,0.552074,
