size, percentage
512,98.2026,
512,99.183,
512,99.7549,
512,98.4477,
512,99.4281,
512,99.7549,
512,99.6732,
512,99.6732,
512,100,
512,99.5915,
512,99.4281,
512,99.2647,
512,99.3464,
512,99.183,
512,99.2647,
512,99.5915,
512,99.5915,
512,99.2647,
512,99.2647,
512,99.4281,
512,99.3464,
512,99.6732,
512,99.2647,
512,98.0392,
512,99.3464,
512,99.5915,
512,97.3856,
512,100,
512,98.9379,
512,95.915,
512,99.4281,
512,99.1013,
512,98.6928,
512,95.915,
512,99.0196,
512,99.7549,
512,99.7549,
512,99.5098,
512,92.9739,
512,99.0196,
512,99.183,
512,99.7549,
512,99.3464,
512,98.9379,
512,99.5098,
512,99.7549,
512,99.8366,
512,99.1013,
512,99.6732,
512,95.5065,
512,97.9575,
512,97.8758,
512,98.9379,
512,99.8366,
512,98.4477,
512,99.5098,
512,99.3464,
512,99.8366,
512,99.6732,
512,99.5915,
512,99.9183,
512,99.3464,
512,98.8562,
512,99.5915,
512,99.5915,
512,99.3464,
512,99.4281,
512,99.5098,
512,99.6732,
512,99.9183,
512,99.4281,
512,99.3464,
512,99.5098,
512,99.6732,
512,99.7549,
512,99.3464,
512,99.7549,
512,99.8366,
512,97.549,
512,99.1013,
512,99.5098,
512,99.9183,
512,96.8137,
512,99.1013,
512,98.7745,
512,98.6928,
512,99.7549,
512,99.7549,
512,99.8366,
512,99.1013,
512,99.6732,
512,99.3464,
512,99.4281,
512,99.6732,
512,99.7549,
512,99.2647,
512,99.0196,
512,98.7745,
512,99.183,
512,98.9379,
512,99.5915,
512,99.6732,
512,99.7549,
512,97.4673,
512,99.5915,
512,99.4281,
512,99.7549,
512,99.4281,
512,99.2647,
512,99.4281,
512,99.4281,
512,99.0196,
512,99.5098,
512,99.9183,
512,99.6732,
512,98.8562,
512,99.2647,
512,99.9183,
512,99.5915,
512,99.1013,
512,99.5915,
512,99.2647,
512,99.6732,
512,99.5915,
512,99.4281,
512,99.4281,
512,99.5915,
512,100,
512,99.5098,
512,99.7549,
512,96.4052,
512,99.5915,
512,99.8366,
512,99.5915,
512,99.9183,
512,98.5294,
512,99.5098,
512,99.4281,
512,99.9183,
512,98.366,
512,99.2647,
512,99.9183,
512,99.5915,
512,99.6732,
512,99.1013,
512,99.9183,
512,99.2647,
512,99.4281,
512,99.5915,
512,99.4281,
512,99.8366,
512,99.5915,
512,99.7549,
512,99.3464,
512,99.5915,
512,99.3464,
512,99.3464,
512,99.3464,
512,98.7745,
512,99.4281,
512,99.9183,
512,99.3464,
512,99.5098,
512,98.9379,
512,99.9183,
512,98.366,
512,99.2647,
512,99.2647,
512,99.3464,
512,99.6732,
512,99.5098,
512,99.5915,
512,99.5915,
512,99.8366,
512,99.8366,
512,99.0196,
512,99.8366,
512,99.6732,
512,99.0196,
512,99.6732,
512,98.4477,
512,99.183,
512,99.5098,
512,99.5915,
512,99.7549,
512,99.2647,
512,99.4281,
512,99.6732,
512,99.7549,
512,99.5098,
512,99.7549,
512,98.6928,
512,99.2647,
512,98.6928,
512,99.4281,
512,99.8366,
512,99.6732,
512,98.8562,
512,99.5098,
512,99.8366,
512,98.6111,
512,99.7549,
512,99.6732,
512,99.5915,
512,99.7549,
512,99.1013,
512,99.6732,
512,99.4281,
512,99.5098,
512,98.0392,
512,99.3464,
512,99.7549,
512,97.7124,
512,99.5098,
512,99.7549,
512,99.9183,
512,99.5915,
512,99.183,
512,99.0196,
512,98.8562,
512,99.5915,
512,99.4281,
512,99.1013,
512,99.7549,
512,99.2647,
512,98.6928,
512,99.183,
512,99.183,
512,98.9379,
512,99.2647,
512,99.2647,
512,99.5098,
512,99.4281,
512,99.3464,
512,99.5915,
512,99.4281,
512,99.3464,
512,99.5915,
512,98.6928,
512,99.5915,
512,99.2647,
512,99.9183,
512,99.5915,
512,99.7549,
512,99.2647,
512,99.6732,
512,97.4673,
512,98.1209,
512,99.1013,
512,99.7549,
512,99.5915,
512,99.0196,
512,99.4281,
512,99.0196,
512,99.6732,
512,99.8366,
512,99.1013,
512,99.5915,
512,98.6928,
512,99.4281,
512,99.1013,
512,99.4281,
512,99.5915,
512,99.6732,
512,99.5915,
512,99.3464,
512,99.7549,
512,96.0784,
512,99.5915,
512,99.5915,
512,99.1013,
512,99.2647,
512,99.0196,
512,98.9379,
512,99.9183,
512,99.0196,
512,98.6111,
512,99.3464,
512,99.9183,
512,99.5098,
512,99.0196,
512,99.3464,
512,99.5915,
512,99.183,
512,99.7549,
512,97.8758,
512,99.9183,
512,99.6732,
512,99.5098,
512,97.7941,
512,96.0784,
512,98.9379,
512,98.7745,
512,99.8366,
512,99.0196,
512,99.3464,
512,99.5098,
512,99.6732,
512,99.6732,
512,99.0196,
512,99.5098,
512,99.7549,
512,99.6732,
512,99.6732,
512,99.5098,
512,99.9183,
512,99.2647,
512,99.4281,
512,98.9379,
512,99.9183,
512,99.4281,
512,99.7549,
512,99.2647,
512,99.5915,
512,99.2647,
512,99.1013,
512,97.6307,
512,99.2647,
512,100,
512,99.3464,
512,99.5915,
512,90.6046,
512,98.0392,
512,99.7549,
512,99.8366,
512,99.3464,
512,99.5098,
512,99.8366,
512,99.5915,
512,99.3464,
512,99.3464,
512,99.1013,
512,99.9183,
512,99.2647,
512,99.0196,
512,99.1013,
512,99.8366,
512,99.9183,
512,97.7124,
512,99.7549,
512,98.2026,
512,98.8562,
512,99.6732,
512,99.9183,
512,98.4477,
512,99.5915,
512,99.6732,
512,99.7549,
512,99.2647,
512,99.5915,
512,99.6732,
512,99.6732,
512,99.6732,
512,98.9379,
512,99.4281,
512,99.3464,
512,98.1209,
512,99.3464,
512,99.6732,
512,98.7745,
512,99.4281,
512,98.6928,
512,99.7549,
512,99.3464,
512,99.7549,
512,99.9183,
512,99.7549,
512,99.4281,
512,98.8562,
512,99.9183,
512,99.2647,
512,99.5915,
512,99.5915,
512,99.7549,
512,99.183,
512,99.5098,
512,98.2843,
512,97.0588,
512,99.8366,
512,99.3464,
512,99.7549,
512,99.9183,
512,99.9183,
512,99.3464,
512,99.4281,
512,99.5098,
512,99.4281,
512,99.2647,
512,99.7549,
512,98.8562,
512,99.7549,
512,99.4281,
512,99.7549,
512,99.8366,
512,99.5915,
512,99.4281,
512,99.1013,
512,99.8366,
512,99.5915,
512,99.0196,
512,99.5098,
512,99.5915,
512,99.2647,
512,99.3464,
512,98.8562,
512,98.7745,
512,99.8366,
512,99.183,
512,99.3464,
512,99.4281,
512,97.3039,
512,99.5915,
512,99.5915,
512,99.5098,
512,99.2647,
512,99.1013,
512,99.2647,
512,99.6732,
512,99.8366,
512,98.5294,
512,99.4281,
512,99.4281,
512,99.7549,
512,98.9379,
512,99.8366,
512,99.1013,
512,99.4281,
512,99.2647,
512,99.8366,
512,98.8562,
512,99.4281,
512,99.5915,
512,99.4281,
512,99.2647,
512,99.4281,
512,98.2843,
512,99.2647,
512,99.4281,
512,99.3464,
512,99.9183,
512,99.5098,
512,98.7745,
512,99.183,
512,99.7549,
512,99.7549,
512,99.2647,
512,99.183,
512,96.4869,
512,99.183,
512,98.366,
512,99.8366,
512,99.6732,
512,99.3464,
512,99.4281,
512,98.6111,
512,95.1797,
512,99.5098,
512,99.4281,
512,98.366,
512,99.4281,
512,99.183,
512,99.9183,
512,99.5098,
512,99.2647,
512,99.4281,
512,99.6732,
512,99.5098,
512,99.3464,
512,99.4281,
512,99.5098,
512,99.2647,
512,99.1013,
512,98.8562,
512,99.8366,
512,99.8366,
512,99.8366,
512,99.7549,
512,100,
512,99.5098,
512,99.2647,
512,99.6732,
512,99.5915,
512,99.3464,
512,99.5098,
512,99.5098,
512,99.5098,
512,99.1013,
512,99.8366,
512,99.5915,
512,98.366,
512,99.7549,
512,99.183,
512,99.2647,
512,98.9379,
512,98.7745,
512,99.5915,
512,99.5915,
512,99.1013,
512,99.5098,
512,99.4281,
512,99.7549,
512,99.1013,
512,99.5098,
512,98.8562,
512,98.2843,
512,99.183,
512,100,
512,99.8366,
512,99.3464,
512,99.5098,
512,99.1013,
512,100,
512,99.5915,
512,99.5915,
512,99.183,
512,99.5915,
512,99.7549,
512,93.5458,
512,99.8366,
512,99.183,
512,99.0196,
512,99.2647,
512,99.8366,
512,99.5915,
512,99.0196,
512,99.6732,
512,99.183,
512,99.183,
512,99.9183,
512,99.6732,
512,99.6732,
512,99.5098,
512,99.3464,
512,99.5098,
512,99.4281,
512,99.6732,
512,99.0196,
512,99.5915,
512,98.5294,
512,98.7745,
512,99.4281,
512,98.6111,
512,99.4281,
512,98.6928,
512,99.4281,
512,99.6732,
512,99.7549,
512,99.9183,
512,99.4281,
512,99.2647,
512,99.7549,
512,99.6732,
512,99.9183,
512,99.7549,
512,98.8562,
512,99.7549,
512,99.4281,
512,99.8366,
512,99.5915,
512,99.183,
512,99.5915,
512,99.6732,
512,99.7549,
512,99.0196,
512,99.2647,
512,99.5915,
512,99.1013,
512,98.2843,
512,99.8366,
512,99.6732,
512,99.0196,
512,99.183,
512,99.4281,
512,99.7549,
512,99.2647,
512,99.6732,
512,99.7549,
512,98.6111,
512,99.2647,
512,99.8366,
512,99.3464,
512,99.5098,
512,99.5098,
512,99.183,
512,99.4281,
512,99.7549,
512,98.6928,
512,87.1732,
512,98.6111,
512,98.366,
512,99.5915,
512,99.4281,
512,99.5915,
512,99.5915,
512,99.3464,
512,99.3464,
512,99.5098,
512,99.8366,
512,99.4281,
512,99.8366,
512,99.3464,
512,99.8366,
512,99.183,
512,98.366,
512,98.8562,
512,99.6732,
512,99.7549,
512,99.4281,
512,99.7549,
512,98.366,
512,98.6111,
512,98.1209,
512,99.3464,
512,98.2843,
512,99.5915,
512,95.9967,
512,99.3464,
512,99.5098,
512,99.1013,
512,99.7549,
512,99.5098,
512,99.6732,
512,99.6732,
512,99.6732,
512,99.9183,
512,99.3464,
512,99.7549,
512,99.183,
512,99.5098,
512,95.2614,
512,99.4281,
512,99.5915,
512,99.6732,
512,99.5915,
512,99.5915,
512,99.5098,
512,99.7549,
512,99.5915,
512,99.5098,
512,98.9379,
512,99.5098,
512,100,
512,99.5915,
512,99.6732,
512,99.5098,
512,99.5098,
512,99.6732,
512,99.7549,
512,99.2647,
512,99.4281,
512,99.4281,
512,99.2647,
512,95.915,
512,99.6732,
512,99.8366,
512,98.7745,
512,100,
512,99.5098,
512,99.2647,
512,99.183,
512,99.183,
512,99.7549,
512,99.6732,
512,99.1013,
512,98.2843,
512,99.9183,
512,98.4477,
512,99.183,
512,99.5915,
512,99.9183,
512,99.5915,
512,99.8366,
512,99.0196,
512,99.4281,
512,99.5098,
512,99.7549,
512,99.183,
512,98.9379,
512,98.9379,
512,99.4281,
512,98.5294,
512,99.3464,
512,99.3464,
512,99.5915,
512,98.8562,
512,100,
512,99.9183,
512,99.5098,
512,99.3464,
512,99.6732,
512,94.281,
512,99.8366,
512,99.2647,
512,100,
512,99.7549,
512,99.5915,
512,96.4869,
512,98.9379,
512,97.6307,
512,99.6732,
512,99.1013,
512,99.6732,
512,99.7549,
512,99.7549,
512,99.9183,
512,99.5915,
512,98.6111,
512,99.2647,
512,98.9379,
512,99.4281,
512,99.8366,
512,99.5098,
512,98.9379,
512,99.2647,
512,99.1013,
512,99.6732,
512,99.183,
512,99.7549,
512,98.2843,
512,99.8366,
512,99.7549,
512,99.8366,
512,99.7549,
512,99.2647,
512,99.7549,
512,97.7941,
512,99.9183,
512,99.4281,
512,99.5915,
512,99.7549,
512,99.3464,
512,99.4281,
512,97.7941,
512,99.4281,
512,97.7941,
512,99.6732,
512,99.3464,
512,93.7092,
512,98.8562,
512,99.2647,
512,99.5098,
512,99.2647,
512,99.9183,
512,99.5098,
512,100,
512,99.6732,
512,99.7549,
512,99.9183,
512,99.6732,
512,99.5098,
512,99.7549,
512,97.1405,
512,99.4281,
512,96.6503,
512,99.2647,
512,98.6928,
512,99.3464,
512,98.6928,
512,99.7549,
512,98.6928,
512,99.5098,
512,99.0196,
512,97.9575,
512,95.1797,
512,99.2647,
512,99.5098,
512,99.6732,
512,99.5915,
512,99.4281,
512,99.0196,
512,96.732,
512,99.2647,
512,99.8366,
512,98.6111,
512,99.5915,
512,99.4281,
512,99.183,
512,99.8366,
512,99.1013,
512,99.9183,
512,99.3464,
512,99.5098,
512,99.9183,
512,99.3464,
512,98.6928,
512,99.2647,
512,99.5915,
512,99.4281,
512,99.6732,
512,99.9183,
512,99.6732,
512,99.5915,
512,99.5915,
512,99.9183,
512,99.5098,
512,98.9379,
512,99.4281,
512,99.6732,
512,99.1013,
512,99.9183,
512,99.8366,
512,99.5098,
512,99.7549,
512,99.2647,
512,100,
512,99.3464,
512,99.8366,
512,99.6732,
512,99.7549,
512,99.2647,
512,94.4444,
512,100,
512,99.5915,
512,99.6732,
512,99.7549,
512,99.6732,
512,99.7549,
512,99.8366,
512,98.2843,
512,99.1013,
512,99.183,
512,99.8366,
512,99.4281,
512,99.2647,
512,99.3464,
512,99.8366,
512,99.7549,
512,99.6732,
512,99.4281,
512,99.2647,
512,99.3464,
512,99.0196,
512,99.5915,
512,99.9183,
512,99.0196,
512,99.183,
512,99.4281,
512,98.8562,
512,99.5098,
512,99.183,
512,99.5915,
512,99.5098,
512,99.0196,
512,99.3464,
512,99.183,
512,97.4673,
512,99.0196,
512,99.3464,
512,98.6928,
512,99.5915,
512,99.6732,
512,98.1209,
512,98.5294,
512,99.1013,
512,99.2647,
512,99.9183,
512,99.3464,
512,99.5915,
512,99.3464,
512,97.0588,
512,99.9183,
512,99.6732,
512,99.9183,
512,99.1013,
512,97.4673,
512,99.7549,
512,99.3464,
512,99.5915,
512,99.0196,
512,99.5915,
512,99.7549,
512,99.5915,
512,99.8366,
512,99.5098,
512,99.8366,
512,99.183,
512,99.7549,
512,99.3464,
512,99.7549,
512,94.9346,
512,99.7549,
512,99.8366,
512,99.4281,
512,97.9575,
512,99.8366,
512,97.3039,
512,99.9183,
512,99.5915,
512,99.2647,
512,99.6732,
512,99.4281,
512,99.8366,
512,99.3464,
512,99.3464,
512,99.7549,
512,99.2647,
512,98.0392,
512,99.4281,
512,98.7745,
512,94.6078,
512,99.5915,
512,99.5098,
512,99.3464,
512,98.9379,
512,99.5915,
512,99.8366,
512,99.0196,
512,99.7549,
512,99.5098,
512,99.5915,
512,99.183,
512,99.3464,
512,99.3464,
512,100,
512,99.1013,
512,99.6732,
512,99.5915,
512,99.9183,
512,99.3464,
512,99.7549,
1024,99.8366,
1024,99.7549,
1024,100,
1024,99.5915,
1024,99.8366,
1024,99.1013,
1024,99.9183,
1024,99.4281,
1024,98.2843,
1024,99.5098,
1024,99.7549,
1024,99.9183,
1024,99.6732,
1024,97.7941,
1024,99.6732,
1024,98.6928,
1024,99.4281,
1024,99.7549,
1024,99.8366,
1024,99.8366,
1024,99.6732,
1024,99.4281,
1024,99.4281,
1024,100,
1024,98.366,
1024,99.7549,
1024,99.3464,
1024,99.1013,
1024,97.9575,
1024,97.7941,
1024,99.2647,
1024,98.9379,
1024,99.5098,
1024,99.7549,
1024,99.7549,
1024,99.7549,
1024,99.9183,
1024,99.2647,
1024,99.7549,
1024,99.2647,
1024,99.4281,
1024,99.5098,
1024,99.7549,
1024,98.1209,
1024,99.7549,
1024,99.7549,
1024,98.9379,
1024,99.5915,
1024,99.7549,
1024,100,
1024,99.7549,
1024,99.5098,
1024,99.3464,
1024,99.5098,
1024,99.5098,
1024,100,
1024,99.183,
1024,99.7549,
1024,100,
1024,99.9183,
1024,100,
1024,100,
1024,98.7745,
1024,99.5098,
1024,98.9379,
1024,99.7549,
1024,99.3464,
1024,98.9379,
1024,100,
1024,99.8366,
1024,99.6732,
1024,99.9183,
1024,98.6928,
1024,98.2843,
1024,99.5098,
1024,99.183,
1024,99.5098,
1024,99.5915,
1024,100,
1024,99.2647,
1024,98.2026,
1024,99.4281,
1024,99.8366,
1024,98.5294,
1024,99.5915,
1024,99.6732,
1024,99.6732,
1024,99.6732,
1024,100,
1024,99.5098,
1024,99.5098,
1024,99.4281,
1024,99.7549,
1024,99.3464,
1024,99.6732,
1024,99.7549,
1024,99.5098,
1024,99.3464,
1024,99.5915,
1024,99.6732,
1024,99.3464,
1024,99.7549,
1024,99.3464,
1024,97.9575,
1024,99.4281,
1024,99.6732,
1024,97.4673,
1024,100,
1024,99.1013,
1024,95.915,
1024,99.8366,
1024,99.2647,
1024,98.6928,
1024,96.2418,
1024,99.1013,
1024,99.6732,
1024,100,
1024,99.5915,
1024,92.9739,
1024,99.3464,
1024,99.2647,
1024,99.8366,
1024,99.4281,
1024,99.1013,
1024,99.8366,
1024,99.8366,
1024,99.6732,
1024,99.1013,
1024,99.7549,
1024,95.5065,
1024,97.8758,
1024,98.1209,
1024,99.183,
1024,99.9183,
1024,98.4477,
1024,99.7549,
1024,99.6732,
1024,100,
1024,99.6732,
1024,99.5098,
1024,99.9183,
1024,99.8366,
1024,98.9379,
1024,99.7549,
1024,99.6732,
1024,99.4281,
1024,99.4281,
1024,99.6732,
1024,99.7549,
1024,100,
1024,99.5098,
1024,99.3464,
1024,99.5915,
1024,99.7549,
1024,99.9183,
1024,99.5915,
1024,99.8366,
1024,99.9183,
1024,97.6307,
1024,99.1013,
1024,99.5915,
1024,99.8366,
1024,96.8137,
1024,99.2647,
1024,99.2647,
1024,98.6111,
1024,99.7549,
1024,99.7549,
1024,99.7549,
1024,99.0196,
1024,99.8366,
1024,99.5915,
1024,99.5098,
1024,99.8366,
1024,99.7549,
1024,99.2647,
1024,99.1013,
1024,99.1013,
1024,99.183,
1024,98.8562,
1024,99.5915,
1024,99.9183,
1024,99.8366,
1024,97.4673,
1024,99.7549,
1024,99.5098,
1024,99.7549,
1024,99.5915,
1024,99.5098,
1024,99.4281,
1024,99.9183,
1024,98.8562,
1024,99.5915,
1024,100,
1024,99.7549,
1024,98.8562,
1024,99.2647,
1024,100,
1024,99.5915,
1024,99.2647,
1024,99.6732,
1024,99.2647,
1024,99.7549,
1024,99.5915,
1024,99.2647,
1024,99.5098,
1024,99.7549,
1024,100,
1024,99.6732,
1024,99.7549,
1024,96.5686,
1024,99.7549,
1024,99.7549,
1024,100,
1024,99.9183,
1024,98.5294,
1024,99.6732,
1024,99.5915,
1024,100,
1024,98.4477,
1024,99.2647,
1024,100,
1024,99.5915,
1024,99.6732,
1024,99.3464,
1024,99.8366,
1024,99.2647,
1024,99.5098,
1024,99.6732,
1024,99.3464,
1024,99.8366,
1024,99.7549,
1024,99.8366,
1024,99.3464,
1024,99.5915,
1024,99.3464,
1024,99.5098,
1024,99.5098,
1024,99.3464,
1024,99.6732,
1024,99.8366,
1024,99.4281,
1024,99.5098,
1024,99.4281,
1024,100,
1024,98.5294,
1024,99.3464,
1024,99.3464,
1024,99.4281,
1024,99.9183,
1024,99.6732,
1024,99.7549,
1024,99.5915,
1024,99.9183,
1024,99.8366,
1024,99.0196,
1024,99.8366,
1024,99.6732,
1024,99.1013,
1024,99.7549,
1024,98.6928,
1024,99.2647,
1024,99.4281,
1024,99.7549,
1024,99.9183,
1024,99.4281,
1024,99.3464,
1024,99.5915,
1024,99.8366,
1024,99.4281,
1024,99.7549,
1024,98.8562,
1024,99.3464,
1024,98.7745,
1024,99.4281,
1024,100,
1024,99.8366,
1024,98.8562,
1024,99.4281,
1024,99.9183,
1024,98.5294,
1024,99.7549,
1024,99.9183,
1024,99.9183,
1024,99.8366,
1024,99.1013,
1024,99.7549,
1024,99.4281,
1024,99.7549,
1024,97.9575,
1024,99.8366,
1024,100,
1024,97.9575,
1024,99.5098,
1024,99.9183,
1024,99.9183,
1024,99.5915,
1024,99.5098,
1024,99.2647,
1024,98.8562,
1024,99.7549,
1024,99.6732,
1024,99.1013,
1024,99.7549,
1024,99.2647,
1024,98.8562,
1024,99.3464,
1024,99.5915,
1024,99.183,
1024,99.3464,
1024,99.3464,
1024,99.7549,
1024,99.5915,
1024,99.3464,
1024,99.5915,
1024,99.5098,
1024,99.5915,
1024,99.7549,
1024,98.6928,
1024,99.5915,
1024,99.3464,
1024,100,
1024,99.8366,
1024,99.6732,
1024,99.3464,
1024,99.6732,
1024,97.4673,
1024,98.2026,
1024,99.2647,
1024,99.9183,
1024,99.7549,
1024,99.0196,
1024,99.4281,
1024,99.0196,
1024,99.8366,
1024,99.7549,
1024,99.183,
1024,99.9183,
1024,98.8562,
1024,99.5098,
1024,99.3464,
1024,99.5098,
1024,99.7549,
1024,100,
1024,99.6732,
1024,99.5098,
1024,99.8366,
1024,96.1601,
1024,99.7549,
1024,99.9183,
1024,99.2647,
1024,99.2647,
1024,99.1013,
1024,98.9379,
1024,99.8366,
1024,99.183,
1024,98.8562,
1024,99.5915,
1024,100,
1024,99.5915,
1024,99.0196,
1024,99.5098,
1024,99.5915,
1024,99.3464,
1024,99.8366,
1024,98.1209,
1024,100,
1024,99.8366,
1024,99.6732,
1024,97.8758,
1024,96.0784,
1024,99.1013,
1024,98.8562,
1024,100,
1024,99.2647,
1024,99.4281,
1024,99.5915,
1024,99.7549,
1024,99.6732,
1024,99.2647,
1024,99.5915,
1024,99.7549,
1024,99.7549,
1024,99.6732,
1024,99.6732,
1024,100,
1024,99.4281,
1024,99.4281,
1024,99.3464,
1024,99.8366,
1024,99.5098,
1024,99.7549,
1024,99.4281,
1024,99.8366,
1024,99.2647,
1024,99.0196,
1024,97.549,
1024,99.2647,
1024,99.8366,
1024,99.6732,
1024,99.5098,
1024,90.6046,
1024,98.0392,
1024,99.7549,
1024,99.9183,
1024,99.5915,
1024,99.5915,
1024,99.8366,
1024,99.5915,
1024,99.3464,
1024,99.3464,
1024,99.183,
1024,99.9183,
1024,99.2647,
1024,99.183,
1024,99.3464,
1024,99.8366,
1024,99.9183,
1024,97.7941,
1024,99.6732,
1024,98.366,
1024,98.8562,
1024,99.9183,
1024,100,
1024,98.5294,
1024,99.7549,
1024,99.8366,
1024,99.8366,
1024,99.2647,
1024,99.5098,
1024,99.7549,
1024,99.6732,
1024,99.5098,
1024,99.0196,
1024,99.5098,
1024,99.3464,
1024,98.5294,
1024,99.8366,
1024,99.8366,
1024,98.8562,
1024,99.5098,
1024,99.1013,
1024,100,
1024,99.5098,
1024,99.7549,
1024,99.9183,
1024,99.8366,
1024,99.6732,
1024,98.9379,
1024,100,
1024,99.4281,
1024,99.7549,
1024,99.7549,
1024,99.7549,
1024,99.183,
1024,99.7549,
1024,98.5294,
1024,97.3039,
1024,99.9183,
1024,99.4281,
1024,99.8366,
1024,99.9183,
1024,99.9183,
1024,99.8366,
1024,99.5098,
1024,99.6732,
1024,99.5915,
1024,99.5915,
1024,99.8366,
1024,99.0196,
1024,99.5098,
1024,99.5098,
1024,99.9183,
1024,99.8366,
1024,99.6732,
1024,99.4281,
1024,99.1013,
1024,99.8366,
1024,99.7549,
1024,99.2647,
1024,99.5915,
1024,99.8366,
1024,99.3464,
1024,99.3464,
1024,98.8562,
1024,98.7745,
1024,99.8366,
1024,99.183,
1024,99.5098,
1024,99.4281,
1024,97.2222,
1024,99.6732,
1024,99.6732,
1024,99.7549,
1024,99.2647,
1024,99.2647,
1024,99.4281,
1024,99.5915,
1024,99.9183,
1024,98.6928,
1024,99.5098,
1024,99.6732,
1024,99.4281,
1024,98.9379,
1024,99.7549,
1024,99.183,
1024,99.4281,
1024,99.3464,
1024,99.9183,
1024,98.8562,
1024,99.4281,
1024,99.8366,
1024,99.7549,
1024,99.2647,
1024,99.4281,
1024,98.2843,
1024,99.5915,
1024,99.7549,
1024,99.8366,
1024,100,
1024,99.5098,
1024,98.7745,
1024,99.183,
1024,100,
1024,100,
1024,99.4281,
1024,99.3464,
1024,96.4869,
1024,99.4281,
1024,98.2026,
1024,100,
1024,99.8366,
1024,99.2647,
1024,99.6732,
1024,98.6928,
1024,95.1797,
1024,99.8366,
1024,99.4281,
1024,98.6928,
1024,99.6732,
1024,99.2647,
1024,100,
1024,99.6732,
1024,99.3464,
1024,99.5098,
1024,99.9183,
1024,99.5098,
1024,99.5098,
1024,99.4281,
1024,99.6732,
1024,99.4281,
1024,99.0196,
1024,99.0196,
1024,99.8366,
1024,99.9183,
1024,100,
1024,99.9183,
1024,100,
1024,99.6732,
1024,99.2647,
1024,99.8366,
1024,99.6732,
1024,99.5915,
1024,99.5915,
1024,99.5098,
1024,99.7549,
1024,99.183,
1024,99.9183,
1024,99.6732,
1024,98.2843,
1024,99.8366,
1024,99.4281,
1024,99.2647,
1024,99.2647,
1024,98.8562,
1024,99.7549,
1024,99.8366,
1024,99.0196,
1024,99.4281,
1024,99.5098,
1024,99.8366,
1024,99.4281,
1024,99.5915,
1024,98.9379,
1024,98.2843,
1024,99.5915,
1024,100,
1024,99.8366,
1024,99.4281,
1024,99.5098,
1024,99.4281,
1024,99.9183,
1024,99.5915,
1024,99.7549,
1024,99.2647,
1024,99.7549,
1024,99.7549,
1024,93.7092,
1024,99.8366,
1024,99.5098,
1024,99.4281,
1024,99.5915,
1024,99.9183,
1024,99.9183,
1024,99.0196,
1024,99.8366,
1024,99.183,
1024,99.1013,
1024,99.9183,
1024,99.7549,
1024,99.7549,
1024,99.5915,
1024,99.5098,
1024,99.5098,
1024,99.6732,
1024,99.8366,
1024,99.1013,
1024,99.7549,
1024,98.6111,
1024,98.8562,
1024,99.4281,
1024,98.7745,
1024,99.5098,
1024,98.9379,
1024,99.7549,
1024,99.7549,
1024,99.8366,
1024,99.9183,
1024,99.4281,
1024,99.4281,
1024,99.8366,
1024,99.6732,
1024,99.9183,
1024,99.8366,
1024,99.183,
1024,99.9183,
1024,99.8366,
1024,99.8366,
1024,99.7549,
1024,99.3464,
1024,99.6732,
1024,99.6732,
1024,99.9183,
1024,99.1013,
1024,99.5915,
1024,99.7549,
1024,99.2647,
1024,98.2026,
1024,99.8366,
1024,99.8366,
1024,99.183,
1024,99.4281,
1024,99.6732,
1024,99.7549,
1024,99.3464,
1024,99.6732,
1024,99.8366,
1024,98.7745,
1024,99.3464,
1024,99.9183,
1024,99.4281,
1024,99.4281,
1024,99.5915,
1024,99.3464,
1024,99.6732,
1024,99.8366,
1024,98.8562,
1024,87.0098,
1024,98.6111,
1024,98.5294,
1024,99.6732,
1024,99.6732,
1024,99.5098,
1024,99.5915,
1024,99.3464,
1024,99.3464,
1024,99.7549,
1024,99.8366,
1024,99.6732,
1024,100,
1024,99.5915,
1024,100,
1024,99.2647,
1024,98.6111,
1024,98.9379,
1024,99.8366,
1024,99.9183,
1024,99.5915,
1024,99.8366,
1024,98.5294,
1024,98.5294,
1024,98.0392,
1024,99.4281,
1024,98.366,
1024,99.6732,
1024,95.9967,
1024,99.5915,
1024,99.5098,
1024,99.183,
1024,99.7549,
1024,99.6732,
1024,99.8366,
1024,99.8366,
1024,99.7549,
1024,100,
1024,99.4281,
1024,99.9183,
1024,99.8366,
1024,99.4281,
1024,95.3431,
1024,99.6732,
1024,99.4281,
1024,99.8366,
1024,99.6732,
1024,99.7549,
1024,99.9183,
1024,99.6732,
1024,99.8366,
1024,99.5915,
1024,99.183,
1024,99.5915,
1024,99.9183,
1024,99.8366,
1024,99.6732,
1024,99.5915,
1024,99.6732,
1024,99.6732,
1024,100,
1024,99.3464,
1024,99.5915,
1024,99.5098,
1024,99.6732,
1024,96.0784,
1024,99.7549,
1024,99.9183,
1024,98.9379,
1024,100,
1024,99.5915,
1024,99.5098,
1024,99.183,
1024,99.3464,
1024,99.7549,
1024,99.8366,
1024,99.183,
1024,98.6928,
1024,100,
1024,98.5294,
1024,99.4281,
1024,99.5915,
1024,99.9183,
1024,99.5915,
1024,99.7549,
1024,99.1013,
1024,99.8366,
1024,99.6732,
1024,99.8366,
1024,99.3464,
1024,99.1013,
1024,99.2647,
1024,99.4281,
1024,98.6111,
1024,99.4281,
1024,99.3464,
1024,99.7549,
1024,98.8562,
1024,100,
