pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded,percentageShaded3d
"[-2572.847453,-9559.186609,8.618257]",4015,4006,1.645319,1.021132,37.297535,98.010834,90284.562500,92944.382813,68919.476563,71579.296875,21365.080078,21365.080078,0.000000,0.000000,0.384127,0.336508,
"[-2791.726050,-8731.037797,30.042986]",703,3130,4.393659,2.264175,213.813736,251.937605,77978.562500,77813.734375,56613.488281,56448.652344,21365.080078,21365.080078,0.000000,0.000000,0.288889,0.290476,
"[-3485.093424,-9129.272924,18.532259]",2296,357,2.802572,3.026857,9.963106,14.096106,94603.726563,94300.281250,73238.656250,72935.203125,21365.080078,21365.080078,0.000000,0.000000,0.271429,0.280952,
"[-2839.705421,-9315.544193,12.804235]",3041,2938,1.462241,2.843320,339.482422,14.807523,57753.558594,58121.660156,36388.476563,36756.582031,21365.080078,21365.080078,0.000000,0.000000,0.655556,0.647619,
"[-3363.953068,-9031.546925,19.739324]",1905,841,1.162320,4.368444,139.831329,246.391200,88370.070313,88688.421875,67004.984375,67323.335938,21365.080078,21365.080078,0.000000,0.000000,0.387302,0.382540,
"[-2897.354531,-8701.376981,20.380552]",584,2708,0.889309,4.122553,105.639809,296.981808,86463.859375,86421.882813,65098.765625,65056.796875,21365.080078,21365.080078,0.000000,0.000000,0.246032,0.255556,
"[-3223.036751,-9506.960706,11.246399]",3806,1405,3.079849,4.899376,173.211990,62.520346,78492.960938,78184.882813,57127.875000,56819.796875,21365.080078,21365.080078,0.000000,0.000000,0.479365,0.488889,
"[-2934.925500,-8653.690998,19.621507]",393,2557,2.451794,1.694037,162.568329,251.305932,61781.058594,62421.730469,40415.980469,41056.648438,21365.080078,21365.080078,0.000000,0.000000,0.617460,0.612698,
"[-3055.360771,-9018.532485,19.784938]",1853,2076,3.707947,4.195833,23.641882,24.103972,79360.460938,80568.125000,57995.390625,59203.046875,21365.080078,21365.080078,0.000000,0.000000,0.523810,0.509524,
"[-2698.016867,-8869.824857,20.257890]",1258,3505,1.728190,2.608818,264.737030,93.892535,77018.585938,80026.773438,55653.507813,58661.699219,21365.080078,21365.080078,0.000000,0.000000,0.514286,0.485714,
"[-2865.592121,-8875.609053,21.190773]",1281,2835,2.232256,3.554180,196.643799,248.443188,65771.625000,66286.429688,44406.550781,44921.351563,21365.080078,21365.080078,0.000000,0.000000,0.644444,0.638095,
"[-3339.207934,-9002.222399,20.680931]",1787,940,0.357065,2.660459,187.624191,330.743643,79270.406250,79817.312500,57905.335938,58452.234375,21365.080078,21365.080078,0.000000,0.000000,0.528571,0.520635,
"[-3419.789102,-9236.650458,39.869485]",2725,618,2.278059,2.341412,253.111572,320.954605,80532.804688,80335.078125,59167.734375,58969.996094,21365.080078,21365.080078,0.000000,0.000000,0.328571,0.341270,
"[-3119.187771,-9044.124187,19.080520]",1955,1820,0.684406,1.937918,128.484787,152.433632,85003.109375,85003.109375,63638.023438,63638.023438,21365.080078,21365.080078,0.000000,0.000000,0.458730,0.458730,
"[-2592.959170,-8981.809570,15.504051]",1706,3925,1.436937,3.208018,60.257549,57.955510,86728.632813,90606.140625,65363.550781,69241.070313,21365.080078,21365.080078,0.000000,0.000000,0.430159,0.366667,
"[-2724.004294,-9062.519273,17.048715]",2029,3401,2.702845,4.564234,233.281967,265.198950,64704.246094,65050.886719,43339.171875,43685.816406,21365.080078,21365.080078,0.000000,0.000000,0.582540,0.579365,
"[-2689.320816,-9126.515342,16.245254]",2285,3540,0.802704,1.049353,172.333191,290.001272,74796.085938,74285.757813,53431.003906,52920.675781,21365.080078,21365.080078,0.000000,0.000000,0.530159,0.530159,
"[-2564.319280,-9034.169990,14.183493]",1915,4040,4.503555,1.968344,283.114838,119.859040,77845.976563,77389.546875,56480.898438,56024.460938,21365.080078,21365.080078,0.000000,0.000000,0.504762,0.519048,
"[-3050.055844,-9026.771601,19.456829]",1886,2097,0.438251,4.540727,163.693512,109.468254,67612.398438,68958.367188,46247.324219,47593.296875,21365.080078,21365.080078,0.000000,0.000000,0.642857,0.631746,
"[-2567.240347,-8908.733660,32.980478]",1414,4028,1.445622,0.257777,26.226141,153.005379,98793.554688,98675.921875,77428.453125,77310.835938,21365.080078,21365.080078,0.000000,0.000000,0.066667,0.119048,
"[-2822.078290,-9550.005881,9.242481]",3979,3009,1.920151,3.170402,23.259155,85.789779,96811.031250,97160.562500,75445.960938,75795.500000,21365.080078,21365.080078,0.000000,0.000000,0.206349,0.204762,
"[-3392.660109,-9000.473689,19.809263]",1780,726,0.229921,2.789224,117.393250,80.290121,75673.445313,75898.453125,54308.371094,54533.367188,21365.080078,21365.080078,0.000000,0.000000,0.487302,0.487302,
"[-2892.989718,-9563.289353,9.335692]",4032,2725,1.451758,3.061534,311.101746,308.831204,63599.804688,67977.562500,42234.722656,46612.476563,21365.080078,21365.080078,0.000000,0.000000,0.677778,0.587302,
"[-2610.989206,-8666.470034,34.128202]",444,3853,2.079545,2.700384,59.511108,231.524361,90518.875000,91569.210938,69153.796875,70204.140625,21365.080078,21365.080078,0.000000,0.000000,0.276190,0.265079,
"[-2631.268800,-9463.713756,10.061267]",3633,3772,3.933252,3.575272,306.024994,197.808412,57846.910156,85488.070313,36481.828125,64122.984375,21365.080078,21365.080078,0.000000,0.000000,0.711111,0.434921,
"[-2568.516215,-8923.194148,15.713899]",1471,4023,0.533558,3.826931,249.373215,266.990423,78027.515625,78388.632813,56662.445313,57023.554688,21365.080078,21365.080078,0.000000,0.000000,0.506349,0.504762,
"[-3193.053841,-9224.544003,15.691328]",2677,1525,4.640272,3.263897,216.226761,246.601521,60087.164063,60087.164063,38722.078125,38722.078125,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.704762,
"[-3198.996702,-9351.628156,13.031733]",3185,1501,0.299002,0.539534,313.215393,326.003462,48545.683594,49043.437500,27180.601563,27678.351563,21365.080078,21365.080078,0.000000,0.000000,0.731746,0.725397,
"[-2935.630586,-8685.470444,19.912822]",520,2554,4.035666,1.292228,107.966667,39.241780,90133.453125,89881.953125,68768.367188,68516.882813,21365.080078,21365.080078,0.000000,0.000000,0.228571,0.239683,
"[-2912.933557,-8719.469406,20.834354]",656,2645,3.161555,3.076695,350.301697,357.670604,74633.187500,76303.976563,53268.101563,54938.882813,21365.080078,21365.080078,0.000000,0.000000,0.538095,0.511111,
"[-3390.813457,-8999.700221,19.809820]",1777,734,0.229921,2.865562,117.393250,70.705892,77951.546875,77415.382813,56586.460938,56050.285156,21365.080078,21365.080078,0.000000,0.000000,0.473016,0.477778,
"[-3230.154754,-9108.221143,18.543846]",2211,1376,3.528124,0.828109,331.906097,239.286801,80630.242188,81569.187500,59265.160156,60204.109375,21365.080078,21365.080078,0.000000,0.000000,0.501587,0.490476,
"[-2971.992838,-8747.280625,21.934255]",768,2409,3.724665,3.004385,164.443497,156.643836,89319.796875,90502.453125,67954.710938,69137.367188,21365.080078,21365.080078,0.000000,0.000000,0.360317,0.341270,
"[-3276.153171,-8913.206323,21.696197]",1431,1192,0.904709,4.407098,253.394882,50.632037,67759.171875,74393.632813,46394.085938,53028.546875,21365.080078,21365.080078,0.000000,0.000000,0.588889,0.539683,
"[-2632.746121,-8674.271972,30.609003]",476,3766,0.593556,1.846578,190.931351,84.682434,86878.015625,87224.773438,65512.929688,65859.679688,21365.080078,21365.080078,0.000000,0.000000,0.304762,0.319048,
"[-2979.547322,-8653.152933,18.901462]",391,2379,2.005362,0.753839,131.384842,275.854222,74834.664063,74420.937500,53469.574219,53055.851563,21365.080078,21365.080078,0.000000,0.000000,0.517460,0.525397,
"[-3429.861748,-8952.585932,19.789314]",1589,577,0.342664,0.790817,207.492584,79.910316,76879.125000,78317.953125,55514.042969,56952.871094,21365.080078,21365.080078,0.000000,0.000000,0.487302,0.476190,
"[-3310.131563,-9047.655236,21.575233]",1969,1056,0.860717,1.013834,257.982452,337.928535,66219.179688,72536.421875,44854.101563,51171.347656,21365.080078,21365.080078,0.000000,0.000000,0.571429,0.515873,
"[-3088.466201,-8874.196633,22.223817]",1275,1943,0.395250,1.196157,193.559814,8.968366,93969.148438,94052.601563,72604.054688,72687.515625,21365.080078,21365.080078,0.000000,0.000000,0.290476,0.288889,
"[-3302.107022,-9454.566657,12.255876]",3597,1089,0.864992,1.630556,15.284956,250.765032,82980.304688,86339.531250,61615.222656,64974.460938,21365.080078,21365.080078,0.000000,0.000000,0.458730,0.422222,
"[-2866.901565,-9382.802279,11.329971]",3310,2829,1.134239,2.933288,276.823273,53.937405,48716.621094,49964.484375,27351.531250,28599.400391,21365.080078,21365.080078,0.000000,0.000000,0.731746,0.714286,
"[-3041.359793,-9051.757980,19.295816]",1986,2132,3.357499,2.844817,284.149658,218.679154,64671.050781,64702.003906,43305.972656,43336.929688,21365.080078,21365.080078,0.000000,0.000000,0.653968,0.653968,
"[-3074.633100,-9146.894542,52.515028]",2366,1998,1.739346,3.330594,17.535864,349.039616,95486.000000,95467.226563,74120.921875,74102.148438,21365.080078,21365.080078,0.000000,0.000000,0.231746,0.233333,
"[-3337.730613,-8943.270687,21.706018]",1552,946,1.739872,1.998530,69.268578,174.164781,58865.117188,59388.894531,37500.039063,38023.816406,21365.080078,21365.080078,0.000000,0.000000,0.615873,0.615873,
"[-3303.584343,-8784.911524,21.260240]",918,1083,0.931964,0.744440,145.896286,354.259975,92996.460938,91605.710938,71631.367188,70240.625000,21365.080078,21365.080078,0.000000,0.000000,0.179365,0.260317,
"[-3428.619455,-8726.699650,39.307775]",685,582,1.630230,1.989976,151.473511,283.607273,53652.656250,53052.128906,32287.578125,31687.048828,21365.080078,21365.080078,0.000000,0.000000,0.573016,0.598413,
"[-2618.778719,-8956.991337,15.474181]",1607,3822,0.429609,2.945719,242.999878,278.275604,77438.382813,77438.382813,56073.296875,56073.296875,21365.080078,21365.080078,0.000000,0.000000,0.507937,0.507937,
"[-2882.849921,-8922.151648,21.285158]",1467,2766,0.914695,4.968925,235.277145,266.828833,85320.460938,85404.429688,63955.371094,64039.339844,21365.080078,21365.080078,0.000000,0.000000,0.411111,0.411111,
"[-3389.604740,-9416.935758,13.996557]",3446,739,3.391288,2.941388,107.825218,145.963803,66276.640625,70993.570313,44911.562500,49628.500000,21365.080078,21365.080078,0.000000,0.000000,0.655556,0.606349,
"[-2790.047276,-9411.925030,10.322368]",3426,3137,1.850583,2.495823,223.899765,26.910833,96485.937500,96518.742188,75120.875000,75153.679688,21365.080078,21365.080078,0.000000,0.000000,0.212698,0.203175,
"[-2972.395743,-8743.312397,21.469009]",752,2407,3.524843,2.617341,154.194672,104.111374,88553.414063,89165.734375,67188.335938,67800.664063,21365.080078,21365.080078,0.000000,0.000000,0.365079,0.355556,
"[-3480.292129,-9103.748480,19.154970]",2194,376,2.277209,2.628905,11.073867,150.427133,85656.460938,77238.351563,64291.382813,55873.281250,21365.080078,21365.080078,0.000000,0.000000,0.388889,0.449206,
"[-2729.107768,-9195.723913,15.747389]",2561,3381,4.039982,3.109572,243.821075,281.946114,73143.718750,74922.414063,51778.640625,53557.343750,21365.080078,21365.080078,0.000000,0.000000,0.553968,0.533333,
"[-3413.476911,-9236.583200,39.719499]",2725,643,1.657996,3.740918,343.382477,353.635044,81505.867188,81023.679688,60140.796875,59658.609375,21365.080078,21365.080078,0.000000,0.000000,0.274603,0.284127,
"[-3330.108978,-9056.566933,19.740738]",2005,977,0.753970,1.501705,121.450821,316.026294,90936.164063,91697.429688,69571.085938,70332.359375,21365.080078,21365.080078,0.000000,0.000000,0.347619,0.344444,
"[-2626.131750,-8873.658568,15.769233]",1273,3792,3.054767,2.820386,222.415878,214.098507,83674.601563,84499.335938,62309.515625,63134.242188,21365.080078,21365.080078,0.000000,0.000000,0.452381,0.444444,
"[-2762.515377,-9348.467026,11.989574]",3172,3247,2.430825,1.593669,342.666565,283.229050,78235.242188,79810.195313,56870.156250,58445.121094,21365.080078,21365.080078,0.000000,0.000000,0.536508,0.517460,
"[-3182.041082,-8840.634848,20.953458]",1141,1569,1.557072,2.699269,272.501434,261.817132,56430.457031,65109.511719,35065.378906,43744.433594,21365.080078,21365.080078,0.000000,0.000000,0.690476,0.614286,
"[-2631.940310,-8958.168353,15.587414]",1611,3769,4.617332,4.664268,281.481628,276.307632,62749.929688,70434.843750,41384.851563,49069.765625,21365.080078,21365.080078,0.000000,0.000000,0.614286,0.557143,
"[-3163.305960,-8891.919138,21.728876]",1346,1644,0.282840,3.277527,98.308556,216.442499,94142.039063,93308.242188,72776.953125,71943.156250,21365.080078,21365.080078,0.000000,0.000000,0.311111,0.328571,
"[-3352.201648,-9033.665555,19.662174]",1913,888,0.267512,1.826462,22.227360,105.600134,90785.250000,90930.296875,69420.164063,69565.210938,21365.080078,21365.080078,0.000000,0.000000,0.368254,0.365079,
"[-2896.246540,-8933.652781,21.221197]",1513,2712,2.038728,2.511919,54.340984,47.797728,93642.265625,93442.265625,72277.179688,72077.179688,21365.080078,21365.080078,0.000000,0.000000,0.319048,0.323810,
"[-3168.107255,-8781.918539,20.821039]",906,1625,0.797242,0.558300,70.377876,169.889223,86409.781250,86273.437500,65044.695313,64908.351563,21365.080078,21365.080078,0.000000,0.000000,0.417460,0.419048,
"[-2995.260650,-9245.360380,15.190866]",2760,2316,2.942776,2.166304,274.571198,154.725011,80927.734375,82615.460938,59562.664063,61250.386719,21365.080078,21365.080078,0.000000,0.000000,0.487302,0.461905,
"[-3353.242488,-8909.877047,21.638736]",1418,884,0.258157,2.081893,284.012726,112.698529,46831.992188,49280.625000,25466.919922,27915.542969,21365.080078,21365.080078,0.000000,0.000000,0.698413,0.680952,
"[-3069.865381,-8878.534779,22.237289]",1293,2017,0.285437,2.842637,255.091187,265.954844,92253.445313,92943.476563,70888.375000,71578.390625,21365.080078,21365.080078,0.000000,0.000000,0.312698,0.298413,
"[-3214.642879,-8704.437224,21.771236]",596,1438,1.134593,2.292566,59.323925,50.986873,52978.687500,52935.867188,31613.607422,31570.785156,21365.080078,21365.080078,0.000000,0.000000,0.619048,0.622222,
"[-2908.031536,-8904.799062,21.641401]",1398,2665,1.758474,0.891491,325.665741,263.228740,70347.898438,84010.000000,48982.824219,62644.921875,21365.080078,21365.080078,0.000000,0.000000,0.549206,0.449206,
"[-2835.038428,-8962.304725,19.574142]",1628,2957,1.344527,4.353853,34.534660,120.682664,50489.757813,51042.292969,29124.681641,29677.212891,21365.080078,21365.080078,0.000000,0.000000,0.706349,0.696825,
"[-3362.207143,-9020.482970,19.705370]",1861,848,0.441674,1.391608,7.721111,1.035345,85003.109375,85003.109375,63638.023438,63638.023438,21365.080078,21365.080078,0.000000,0.000000,0.458730,0.458730,
"[-2915.888200,-8899.889222,21.671472]",1378,2633,1.119661,2.899297,347.842377,21.402130,85644.914063,87203.953125,64279.835938,65838.875000,21365.080078,21365.080078,0.000000,0.000000,0.425397,0.407937,
"[-2707.820909,-9103.176786,16.476431]",2191,3466,2.508181,4.587321,266.110077,282.634601,79696.718750,81881.484375,58331.640625,60516.414063,21365.080078,21365.080078,0.000000,0.000000,0.515873,0.493651,
"[-3222.264515,-9459.745529,14.093609]",3618,1408,3.463650,2.688718,289.712891,287.965866,82866.367188,85009.914063,61501.281250,63644.820313,21365.080078,21365.080078,0.000000,0.000000,0.415873,0.385714,
"[-3122.881074,-9509.852803,10.749479]",3818,1805,3.227062,3.838193,182.609772,177.745461,54560.000000,56152.484375,33194.917969,34787.402344,21365.080078,21365.080078,0.000000,0.000000,0.730159,0.719048,
"[-2624.184372,-8960.589644,15.543822]",1621,3800,1.072850,1.693945,351.884766,290.845212,89297.703125,89387.968750,67932.625000,68022.890625,21365.080078,21365.080078,0.000000,0.000000,0.390476,0.388889,
"[-3214.206398,-8848.201383,20.749347]",1171,1440,1.340460,1.616694,123.981514,146.412930,81490.726563,82902.625000,60125.652344,61537.546875,21365.080078,21365.080078,0.000000,0.000000,0.468254,0.452381,
"[-3387.892390,-9299.839430,31.379140]",2978,745,0.676637,4.623771,246.842728,136.728601,73422.070313,73406.062500,52056.976563,52040.968750,21365.080078,21365.080078,0.000000,0.000000,0.471429,0.473016,
"[-3085.310105,-8937.755524,21.810386]",1530,1956,0.823855,4.680293,125.471420,40.687168,87621.765625,87548.187500,66256.679688,66183.109375,21365.080078,21365.080078,0.000000,0.000000,0.411111,0.412698,
"[-2899.872692,-8775.562650,21.703662]",881,2697,1.957510,3.605554,344.427704,150.164635,76062.937500,78461.953125,54697.843750,57096.886719,21365.080078,21365.080078,0.000000,0.000000,0.447619,0.423810,
"[-2634.257018,-8683.889878,30.703443]",514,3760,1.549891,3.948236,108.162895,69.645957,68890.687500,69086.148438,47525.601563,47721.066406,21365.080078,21365.080078,0.000000,0.000000,0.550794,0.560317,
"[-3312.649724,-9051.993383,21.530611]",1987,1046,0.442557,1.008076,273.539276,206.224666,69926.039063,71049.406250,48560.960938,49684.328125,21365.080078,21365.080078,0.000000,0.000000,0.568254,0.563492,
"[-3040.016773,-9262.847483,66.834879]",2830,2137,0.873865,0.882488,5.510977,70.133341,91586.382813,93351.054688,70221.289063,71985.976563,21365.080078,21365.080078,0.000000,0.000000,0.357143,0.326984,
"[-3428.015096,-8725.018198,39.317625]",679,585,0.974472,1.429562,199.215149,189.198459,54162.652344,53911.410156,32797.574219,32546.335938,21365.080078,21365.080078,0.000000,0.000000,0.557143,0.576190,
"[-3397.192800,-8839.827751,17.723070]",1138,708,2.261502,4.536890,264.234344,253.278513,56560.464844,59458.570313,35195.378906,38093.488281,21365.080078,21365.080078,0.000000,0.000000,0.701587,0.682540,
"[-3406.258181,-9049.471205,19.668415]",1976,672,1.733927,3.347196,286.847931,136.313856,73213.734375,73190.554688,51848.656250,51825.476563,21365.080078,21365.080078,0.000000,0.000000,0.488889,0.490476,
"[-2776.986412,-9223.097954,15.107878]",2671,3189,2.491913,1.206236,102.603027,69.843519,61465.925781,59953.320313,40100.843750,38588.246094,21365.080078,21365.080078,0.000000,0.000000,0.606349,0.612698,
"[-3333.903007,-9509.617400,12.720978]",3817,961,1.277476,3.225251,152.518265,143.944063,64685.781250,66170.171875,43320.699219,44805.089844,21365.080078,21365.080078,0.000000,0.000000,0.652381,0.636508,
"[-2694.189262,-8711.263919,18.691679]",624,3520,2.825414,4.061045,250.987350,33.263992,67814.757813,68732.179688,46449.679688,47367.101563,21365.080078,21365.080078,0.000000,0.000000,0.500000,0.474603,
"[-3468.574284,-8749.163851,39.213525]",775,423,0.478043,1.065474,172.010666,74.911916,95051.343750,94123.890625,73686.281250,72758.820313,21365.080078,21365.080078,0.000000,0.000000,0.269841,0.300000,
"[-3409.783607,-8923.362294,19.775901]",1472,658,0.277761,2.478244,258.942047,281.946809,90509.906250,91818.718750,69144.835938,70453.632813,21365.080078,21365.080078,0.000000,0.000000,0.353968,0.333333,
"[-3360.091887,-8979.220134,19.785974]",1695,857,1.762968,4.777189,226.134872,315.277154,85312.570313,84926.257813,63947.468750,63561.156250,21365.080078,21365.080078,0.000000,0.000000,0.409524,0.423810,
"[-3230.624811,-8771.796197,21.260368]",866,1374,0.572171,1.275760,335.226379,321.115280,97773.351563,97647.523438,76408.281250,76282.453125,21365.080078,21365.080078,0.000000,0.000000,0.190476,0.193651,
"[-3327.523665,-9075.432826,19.745140]",2080,987,0.294663,3.792124,55.195988,340.316913,78924.429688,74621.875000,57559.351563,53256.804688,21365.080078,21365.080078,0.000000,0.000000,0.525397,0.569841,
"[-3472.905522,-8802.970320,17.479902]",990,405,0.761887,1.785055,267.237732,125.382779,97729.421875,91189.515625,76364.351563,69824.429688,21365.080078,21365.080078,0.000000,0.000000,0.193651,0.319048,
"[-3309.493629,-8808.754515,19.510564]",1014,1059,4.686529,3.290663,291.192566,311.771421,98099.132813,96378.218750,76734.046875,75013.148438,21365.080078,21365.080078,0.000000,0.000000,0.165079,0.234921,
"[-2908.031536,-8800.750803,22.039285]",982,2665,1.992816,2.571914,25.584602,306.403181,77529.265625,79007.210938,56164.195313,57642.113281,21365.080078,21365.080078,0.000000,0.000000,0.504762,0.480952,
