pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d,shadow2d,shadow3d
"[-2801.462941,-9133.543812,27.932390]",2313,3091,0.994578,0.351913,84.669930,52.011859,2565.265137,2548.747070,1920.974365,1904.457397,644.290710,644.284668,0.000000,0.004839,0.400000,0.400000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,",
"[-3194.161832,-8727.372231,15.446446]",688,1520,3.643497,3.412725,30.837343,46.374013,1693.446045,1641.207764,1049.155273,997.187988,644.290710,643.719482,0.000000,0.300310,0.650000,0.650000,"1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,",
"[-3274.776576,-8834.077184,19.769218]",1115,1198,2.556061,1.453722,164.892593,236.943399,2710.392822,2802.740479,2066.102051,2158.466309,644.290710,644.187073,0.000000,0.087236,0.300000,0.300000,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3332.862167,-8719.872954,21.708248]",658,965,0.349627,1.609866,58.418896,128.053891,2017.047363,1970.652344,1372.756714,1326.409180,644.290710,644.163574,0.000000,0.079614,0.600000,0.600000,"1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,","1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,",
"[-3175.930343,-9551.922736,10.763454]",3986,1593,0.443882,0.719332,84.702766,177.470609,2483.898682,2493.109131,1839.607788,1848.824341,644.290710,644.265381,0.000000,0.019575,0.350000,0.350000,"1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",
"[-3292.873763,-8858.794531,19.502746]",1214,1125,1.665604,4.386479,190.040634,81.813194,2710.392822,2387.938721,2066.102051,1743.797607,644.290710,643.347107,0.000000,0.793920,0.300000,0.300000,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3365.027484,-8988.972556,19.745807]",1734,837,0.649003,0.848730,12.925922,245.089245,2253.182129,2292.038330,1608.891357,1647.758179,644.290710,644.255371,0.000000,0.024720,0.550000,0.550000,"1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,",
"[-2831.110096,-9452.683430,9.868279]",3589,2973,2.326457,1.493823,218.504791,18.599454,1763.538208,1548.994385,1119.247559,904.760071,644.290710,644.181274,0.000000,0.053085,0.700000,0.750000,"1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,","1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,",
"[-3195.706305,-9567.425725,10.837315]",4048,1514,0.538962,3.616008,92.812515,285.249373,2470.788086,2672.566895,1826.497314,2028.425659,644.290710,643.649414,0.000000,0.491898,0.400000,0.400000,"1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3267.289242,-8745.397398,28.099754]",760,1228,1.094853,2.494975,38.756702,10.081259,2836.251465,2755.736084,2191.960693,2111.487061,644.290710,643.985352,0.000000,0.263804,0.150000,0.250000,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-2570.933650,-8856.810418,14.869032]",1206,4013,3.127782,3.098378,283.683502,157.138593,2283.230957,1985.140503,1638.940186,1341.015137,644.290710,643.819824,0.000000,0.305447,0.450000,0.550000,"1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,",
"[-2901.450740,-8692.936091,20.372934]",550,2691,0.537171,1.867429,327.570831,0.875298,2429.162354,2521.051514,1784.871704,1876.797241,644.290710,644.119629,0.000000,0.134581,0.250000,0.200000,"1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,","1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,",
"[-3251.441612,-8977.135133,47.464784]",1687,1291,1.234915,2.892185,3.484944,281.467373,2823.140869,3041.505859,2178.850098,2397.265869,644.290710,643.880432,0.000000,0.359598,0.200000,0.200000,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3413.376184,-9427.360761,14.069213]",3488,643,4.548944,3.114637,1.124339,325.589207,2492.786865,2607.297607,1848.495972,1963.114502,644.290710,643.814880,0.000000,0.368229,0.450000,0.450000,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,",
"[-2735.554261,-9238.399168,14.888948]",2732,3355,3.384354,4.844547,338.258545,310.797340,1777.442749,2114.769775,1133.151978,1470.930298,644.290710,643.139893,0.000000,0.699509,0.700000,0.650000,"1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,","1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,",
"[-3338.838604,-9341.304040,15.216212]",3144,942,0.870353,0.506435,337.954803,41.675732,2089.625732,2074.410645,1445.334961,1430.124268,644.290710,644.278137,0.000000,0.008163,0.550000,0.550000,"1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,","1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,",
"[-2893.996982,-8686.580202,20.211464]",525,2721,1.723762,2.407908,78.402351,68.735954,2247.763916,2103.066406,1603.473145,1458.861694,644.290710,644.006287,0.000000,0.198468,0.400000,0.400000,"1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,","1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,",
"[-2609.377583,-8840.769364,16.089923]",1142,3859,2.185639,2.981483,330.933868,295.260368,2365.930176,2654.490723,1721.639404,2010.301636,644.290710,643.854675,0.000000,0.334447,0.450000,0.400000,"1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,",
"[-3118.684139,-9525.490308,10.501161]",3881,1822,2.786761,4.491185,270.882355,184.688832,1948.406860,2249.721924,1304.116089,1605.762207,644.290710,643.301575,0.000000,0.658002,0.500000,0.450000,"1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,","1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,",
"[-3128.790360,-9401.500027,15.786210]",3385,1782,2.556447,2.996150,290.465240,272.981606,2430.518311,2758.123291,1786.227661,2113.922119,644.290710,643.850403,0.000000,0.350659,0.450000,0.400000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,",
"[-3379.397792,-9327.112584,31.362077]",3087,779,0.384751,2.694787,1.171796,344.795603,1948.406860,1701.187012,1304.116089,1057.061646,644.290710,643.934509,0.000000,0.190851,0.500000,0.550000,"1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,","1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,",
"[-2776.012722,-9553.705075,9.128177]",3993,3193,2.194722,3.402402,35.273811,45.390783,2782.871094,2588.678223,2138.580322,1944.464844,644.290710,643.722900,0.000000,0.490525,0.250000,0.250000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3161.022827,-9477.770696,40.491106]",3690,1653,1.556153,3.400351,159.065887,79.472336,2810.627197,2541.046875,2166.336426,1896.828613,644.290710,643.723572,0.000000,0.494686,0.050000,0.050000,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",
"[-2637.245236,-8911.962048,15.550536]",1426,3748,1.143999,1.414468,265.671173,196.847248,2118.435303,2137.336914,1474.144531,1493.079834,644.290710,644.192566,0.000000,0.064551,0.600000,0.600000,"1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,",
"[-2912.463500,-8693.541414,20.373224]",553,2647,1.267585,1.938563,119.233055,57.187759,2436.248779,2471.430176,1791.958008,1827.175171,644.290710,644.106384,0.000000,0.148613,0.300000,0.250000,"1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,","1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",
"[-3207.927782,-9035.885071,20.585321]",1922,1465,2.377364,0.676713,237.388290,219.380866,1777.442749,1813.165649,1133.151978,1168.884766,644.290710,644.268250,0.000000,0.012538,0.700000,0.700000,"1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,","1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,",
"[-3061.068604,-8868.076147,22.267936]",1251,2053,0.670196,2.158379,99.658913,160.747182,2710.392822,2671.574951,2066.102051,2027.320435,644.290710,644.062195,0.000000,0.192292,0.300000,0.300000,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3316.242302,-9367.232032,14.063541]",3248,1032,2.096093,4.444612,214.272049,187.204038,1916.112305,1935.161743,1271.821655,1291.263550,644.290710,643.321960,0.000000,0.576230,0.600000,0.600000,"1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,","1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,",
"[-3204.838837,-8963.279968,41.074567]",1632,1478,3.327505,3.348686,82.107010,76.906082,2430.518311,2273.558838,1786.227661,1629.396240,644.290710,643.740662,0.000000,0.421877,0.450000,0.400000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,",
"[-2817.713477,-9489.305458,9.891669]",3736,3026,0.409476,4.685769,8.378790,203.689643,2194.383789,2338.591797,1550.092896,1694.644287,644.290710,643.214050,0.000000,0.733427,0.500000,0.500000,"1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,","1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-2748.044342,-9237.390297,15.230214]",2728,3305,1.416944,3.960009,327.876129,264.379604,1419.387207,1742.629395,775.096436,1098.720825,644.290710,643.521606,0.000000,0.387007,0.750000,0.700000,"1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,","1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,",
"[-3226.058545,-8777.277731,21.175796]",888,1393,1.609817,2.554242,274.749420,158.758676,2782.871094,2703.254395,2138.580322,2059.007080,644.290710,643.970703,0.000000,0.276484,0.250000,0.250000,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-3038.841631,-8889.733251,22.366403]",1338,2142,3.662582,0.533123,127.579109,325.855184,1157.041382,1161.313843,512.750671,517.032043,644.290710,644.276794,0.000000,0.005009,0.750000,0.750000,"1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,","1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,",
"[-2839.033911,-9547.214670,9.266254]",3967,2941,1.029408,1.959651,54.683617,52.248652,2782.871094,2700.901855,2138.580322,2056.634277,644.290710,644.102356,0.000000,0.165110,0.250000,0.200000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
