pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded,percentageShaded3d,shadow2d,shadow3d
"[-3338.838604,-9341.304040,15.216212]",3144,942,0.870353,0.506435,337.954803,41.675732,2089.625732,2089.625732,1445.334961,1445.334961,644.290710,644.290710,0.000000,0.000000,0.550000,0.550000,"1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,","1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,",
"[-2893.996982,-8686.580202,20.211464]",525,2721,1.723762,2.407908,78.402351,68.735954,2247.763916,2247.763916,1603.473145,1603.473145,644.290710,644.290710,0.000000,0.000000,0.400000,0.400000,"1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,","1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,",
"[-2609.377583,-8840.769364,16.089923]",1142,3859,2.185639,2.981483,330.933868,295.260368,2365.930176,2470.788086,1721.639404,1826.497314,644.290710,644.290710,0.000000,0.000000,0.450000,0.400000,"1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,",
"[-3118.684139,-9525.490308,10.501161]",3881,1822,2.786761,4.491185,270.882355,184.688832,1948.406860,2142.906006,1304.116089,1498.615234,644.290710,644.290710,0.000000,0.000000,0.500000,0.450000,"1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,","1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,",
"[-3128.790360,-9401.500027,15.786210]",3385,1782,2.556447,2.996150,290.465240,272.981606,2430.518311,2565.265137,1786.227661,1920.974365,644.290710,644.290710,0.000000,0.000000,0.450000,0.400000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,",
"[-3379.397792,-9327.112584,31.362077]",3087,779,0.384751,2.694787,1.171796,344.795603,1948.406860,1725.840454,1304.116089,1081.549805,644.290710,644.290710,0.000000,0.000000,0.500000,0.550000,"1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,","1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,",
"[-2776.012722,-9553.705075,9.128177]",3993,3193,2.194722,3.402402,35.273811,45.390783,2782.871094,2782.871094,2138.580322,2138.580322,644.290710,644.290710,0.000000,0.000000,0.250000,0.250000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3161.022827,-9477.770696,40.491106]",3690,1653,1.556153,3.400351,159.065887,79.472336,2810.627197,2810.627197,2166.336426,2166.336426,644.290710,644.290710,0.000000,0.000000,0.050000,0.050000,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",
"[-2637.245236,-8911.962048,15.550536]",1426,3748,1.143999,1.414468,265.671173,196.847248,2118.435303,2118.435303,1474.144531,1474.144531,644.290710,644.290710,0.000000,0.000000,0.600000,0.600000,"1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,",
"[-2912.463500,-8693.541414,20.373224]",553,2647,1.267585,1.938563,119.233055,57.187759,2436.248779,2596.646729,1791.958008,1952.355957,644.290710,644.290710,0.000000,0.000000,0.300000,0.250000,"1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,","1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",
"[-3207.927782,-9035.885071,20.585321]",1922,1465,2.377364,0.676713,237.388290,219.380866,1777.442749,1797.639526,1133.151978,1153.348755,644.290710,644.290710,0.000000,0.000000,0.700000,0.700000,"1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,","1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,",
"[-3061.068604,-8868.076147,22.267936]",1251,2053,0.670196,2.158379,99.658913,160.747182,2710.392822,2710.392822,2066.102051,2066.102051,644.290710,644.290710,0.000000,0.000000,0.300000,0.300000,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3316.242302,-9367.232032,14.063541]",3248,1032,2.096093,4.444612,214.272049,187.204038,1916.112305,1916.112305,1271.821655,1271.821655,644.290710,644.290710,0.000000,0.000000,0.600000,0.600000,"1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,","1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,",
"[-3204.838837,-8963.279968,41.074567]",1632,1478,3.327505,3.348686,82.107010,76.906082,2430.518311,2470.788086,1786.227661,1826.497314,644.290710,644.290710,0.000000,0.000000,0.450000,0.400000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,",
"[-2817.713477,-9489.305458,9.891669]",3736,3026,0.409476,4.685769,8.378790,203.689643,2194.383789,2194.383789,1550.092896,1550.092896,644.290710,644.290710,0.000000,0.000000,0.500000,0.500000,"1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,","1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-2748.044342,-9237.390297,15.230214]",2728,3305,1.416944,3.960009,327.876129,264.379604,1419.387207,1620.967651,775.096436,976.676941,644.290710,644.290710,0.000000,0.000000,0.750000,0.700000,"1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,","1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,",
"[-3226.058545,-8777.277731,21.175796]",888,1393,1.609817,2.554242,274.749420,158.758676,2782.871094,2782.871094,2138.580322,2138.580322,644.290710,644.290710,0.000000,0.000000,0.250000,0.250000,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-3038.841631,-8889.733251,22.366403]",1338,2142,3.662582,0.533123,127.579109,325.855184,1157.041382,1157.041382,512.750671,512.750671,644.290710,644.290710,0.000000,0.000000,0.750000,0.750000,"1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,","1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,",
"[-2839.033911,-9547.214670,9.266254]",3967,2941,1.029408,1.959651,54.683617,52.248652,2782.871094,2823.140869,2138.580322,2178.850098,644.290710,644.290710,0.000000,0.000000,0.250000,0.200000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
